Czas [ms].1,Ciś. pow. za turb.[Pa],Czas [ms].2,Ciśnienie atmosferyczne[hPa],Czas [ms].11,ECT - wyjście z sil.[°C],Czas [ms].25,MAF[kg/h],Czas [ms].26,Moc[kW],Czas [ms].27,Moment obrotowy[Nm],Czas [ms].29,Obroty[obr/min],Czas [ms].46,Temp. oleju w misce[°C],Czas [ms].48,Temp. otoczenia[°C],Czas [ms].50,Temp. pal. na wyjściu sil.[°C],Czas [ms].55,Temp. powietrza za turb.[°C],Czas [ms].56,Temp. spalin 1/6[°C],Czas [ms].57,Temp. spalin 2/6[°C],Czas [ms].58,Temp. spalin 3/6[°C],Czas [ms].59,Temp. spalin 4/6[°C],Czas [ms].64,Wilgotność względna[%],Czas [ms].72,Zużycie paliwa średnie[g/s]
17327.0,655.0,17285.0,1003.0,17377.0,47.09999847,17328.0,108.1999969,17286.0,0.100000001,1722,1.299999952,1722,932,17336.0,46.0,17286.0,15.89999962,17286.0,27.70000076,17336.0,24.0,17227.0,79.0,17228.0,79.0,17228.0,76.0,17228.0,76.0,17285.0,40.0,17261.0,0.28670001
17528.0,618.0,17485.0,1003.0,17577.0,47.09999847,17528.0,109.4000015,17486.0,0.100000001,1742,1.299999952,1742,927,17536.0,46.0,17486.0,15.89999962,17486.0,27.79999924,17536.0,24.0,17427.0,79.0,17427.0,80.0,17427.0,76.0,17427.0,76.0,17486.0,40.0,17462.0,0.284299999
17728.0,600.0,17686.0,1003.0,17777.0,47.09999847,17728.0,108.3000031,17686.0,0.100000001,1762,1.299999952,1762,921,17736.0,46.0,17686.0,15.89999962,17686.0,27.79999924,17736.0,24.0,17627.0,79.0,17627.0,79.0,17627.0,76.0,17628.0,76.0,17686.0,40.0,17661.0,0.283800006
17928.0,600.0,17886.0,1003.0,17978.0,47.09999847,17928.0,108.0999985,17886.0,0.100000001,1782,1.399999976,1782,912,17937.0,46.0,17886.0,15.89999962,17887.0,27.79999924,17937.0,24.0,17827.0,79.0,17828.0,79.0,17828.0,77.0,17828.0,76.0,17886.0,40.0,17862.0,0.281500012
18128.0,618.0,18086.0,1003.0,18178.0,47.09999847,18128.0,107.1999969,18087.0,0.100000001,1802,1.399999976,1802,903,18137.0,46.0,18087.0,15.89999962,18087.0,27.79999924,18137.0,24.0,18028.0,79.0,18028.0,80.0,18028.0,77.0,18028.0,76.0,18086.0,40.0,18063.0,0.280299991
18328.0,591.0,18287.0,1003.0,18378.0,47.09999847,18329.0,107.1999969,18287.0,0.100000001,1822,1.399999976,1822,894,18337.0,46.0,18287.0,15.89999962,18287.0,27.79999924,18337.0,24.0,18228.0,79.0,18228.0,80.0,18228.0,77.0,18229.0,76.0,18287.0,40.0,18262.0,0.279000014
18530.0,545.0,18487.0,1003.0,18578.0,47.09999847,18530.0,109.4000015,18487.0,0.100000001,1842,1.399999976,1842,885,18538.0,46.0,18488.0,15.89999962,18488.0,27.79999924,18537.0,24.0,18428.0,79.0,18428.0,80.0,18429.0,77.0,18429.0,76.0,18487.0,40.0,18463.0,0.277700007
18729.0,545.0,18687.0,1003.0,18779.0,47.09999847,18729.0,109.4000015,18688.0,0.100000001,1862,1.5,1862,877,18738.0,46.0,18688.0,15.89999962,18688.0,27.79999924,18738.0,24.0,18629.0,80.0,18629.0,80.0,18629.0,77.0,18629.0,76.0,18688.0,40.0,18663.0,0.275999993
18929.0,636.0,18887.0,1003.0,18979.0,47.09999847,18930.0,107.9000015,18888.0,0.100000001,1882,1.5,1882,869,18938.0,46.0,18888.0,15.89999962,18888.0,27.79999924,18938.0,24.0,18829.0,80.0,18829.0,80.0,18829.0,77.0,18830.0,76.0,18888.0,40.0,18863.0,0.274699986
19130.0,618.0,19088.0,1003.0,19179.0,47.09999847,19130.0,106.9000015,19088.0,0.100000001,1902,1.5,1902,863,19139.0,46.0,19088.0,15.89999962,19088.0,27.79999924,19138.0,24.0,19029.0,80.0,19029.0,82.0,19030.0,77.0,19030.0,76.0,19088.0,40.0,19064.0,0.275000006
19330.0,609.0,19290.0,1003.0,19380.0,47.09999847,19330.0,106.3000031,19288.0,0.100000001,1922,1.5,1922,856,19340.0,46.0,19290.0,15.89999962,19290.0,27.89999962,19340.0,24.0,19229.0,80.0,19230.0,82.0,19230.0,77.0,19230.0,77.0,19290.0,40.0,19264.0,0.272700012
19530.0,591.0,19488.0,1003.0,19580.0,47.09999847,19531.0,105.9000015,19489.0,0.100000001,1942,1.5,1942,851,19539.0,46.0,19489.0,15.89999962,19489.0,27.89999962,19539.0,24.0,19430.0,81.0,19430.0,82.0,19430.0,77.0,19430.0,77.0,19489.0,40.0,19464.0,0.272100002
19730.0,591.0,19689.0,1003.0,19780.0,47.0,19731.0,107.9000015,19689.0,0.100000001,1962,1.5,1962,846,19740.0,46.0,19689.0,15.89999962,19689.0,27.89999962,19739.0,24.0,19630.0,80.0,19630.0,81.0,19631.0,77.0,19631.0,77.0,19689.0,40.0,19666.0,0.270700008
19931.0,563.0,19889.0,1003.0,19981.0,47.0,19931.0,108.0999985,19889.0,0.100000001,1982,1.600000024,1982,842,19941.0,47.0,19889.0,15.89999962,19890.0,28.0,19941.0,24.0,19830.0,80.0,19831.0,82.0,19831.0,77.0,19831.0,78.0,19889.0,40.0,19865.0,0.271100014
20131.0,609.0,20089.0,1003.0,20181.0,47.0,20132.0,108.1999969,20090.0,0.100000001,2003,1.5,2003,838,20140.0,47.0,20090.0,15.89999962,20090.0,28.0,20140.0,24.0,20032.0,80.0,20032.0,82.0,20032.0,77.0,20032.0,78.0,20090.0,40.0,20065.0,0.270500004
20331.0,600.0,20290.0,1003.0,20381.0,47.0,20332.0,107.8000031,20290.0,0.100000001,2022,1.600000024,2022,835,20340.0,47.0,20290.0,15.89999962,20291.0,28.0,20340.0,24.0,20231.0,80.0,20231.0,82.0,20231.0,78.0,20232.0,78.0,20290.0,40.0,20267.0,0.270500004
20532.0,627.0,20490.0,1003.0,20581.0,47.0,20532.0,107.1999969,20491.0,0.100000001,2042,1.5,2042,832,20541.0,47.0,20491.0,15.89999962,20491.0,28.0,20541.0,24.0,20431.0,80.0,20432.0,82.0,20432.0,78.0,20432.0,78.0,20490.0,40.0,20466.0,0.270900011
20732.0,600.0,20690.0,1003.0,20783.0,47.0,20732.0,109.4000015,20690.0,0.100000001,2063,1.600000024,2063,828,20741.0,47.0,20691.0,15.89999962,20691.0,28.0,20741.0,24.0,20632.0,80.0,20632.0,82.0,20632.0,78.0,20632.0,78.0,20691.0,40.0,20667.0,0.270300001
20932.0,609.0,20891.0,1003.0,20982.0,47.0,20933.0,109.9000015,20891.0,0.100000001,2082,1.600000024,2082,825,20941.0,47.0,20891.0,15.89999962,20892.0,28.0,20941.0,24.0,20832.0,81.0,20832.0,82.0,20832.0,78.0,20833.0,78.0,20891.0,40.0,20866.0,0.271100014
21134.0,691.0,21091.0,1003.0,21182.0,47.0,21133.0,107.0999985,21091.0,0.100000001,2103,1.600000024,2103,822,21142.0,47.0,21091.0,15.89999962,21092.0,28.0,21141.0,24.0,21032.0,81.0,21032.0,82.0,21033.0,78.0,21033.0,78.0,21091.0,40.0,21067.0,0.270000011
21335.0,664.0,21291.0,1003.0,21383.0,47.0,21334.0,106.5,21291.0,0.100000001,2123,1.600000024,2123,819,21342.0,47.0,21292.0,15.89999962,21292.0,28.10000038,21342.0,24.0,21233.0,81.0,21233.0,81.0,21233.0,79.0,21233.0,77.0,21292.0,40.0,21267.0,0.269899994
21533.0,664.0,21493.0,1003.0,21583.0,47.0,21534.0,106.5,21492.0,0.100000001,2143,1.600000024,2143,816,21542.0,47.0,21493.0,15.89999962,21493.0,28.10000038,21542.0,24.0,21433.0,81.0,21433.0,81.0,21433.0,78.0,21434.0,79.0,21493.0,40.0,21467.0,0.269800007
21735.0,710.0,21692.0,1003.0,21783.0,47.0,21734.0,106.0999985,21692.0,0.100000001,2163,1.600000024,2163,813,21743.0,47.0,21692.0,15.89999962,21693.0,28.10000038,21743.0,24.0,21633.0,81.0,21633.0,82.0,21634.0,78.0,21634.0,79.0,21692.0,40.0,21668.0,0.271299988
21935.0,655.0,21892.0,1003.0,21984.0,47.0,21935.0,108.5,21892.0,0.100000001,2183,1.600000024,2183,811,21943.0,47.0,21893.0,15.89999962,21893.0,28.10000038,21943.0,24.0,21833.0,81.0,21834.0,82.0,21834.0,78.0,21834.0,79.0,21892.0,40.0,21868.0,0.271899998
22134.0,682.0,22093.0,1003.0,22184.0,46.90000153,22135.0,108.8000031,22092.0,0.100000001,2203,1.700000048,2203,808,22143.0,47.0,22094.0,15.89999962,22094.0,28.20000076,22143.0,23.0,22034.0,82.0,22034.0,82.0,22034.0,79.0,22034.0,79.0,22094.0,40.0,22068.0,0.271499991
22335.0,664.0,22293.0,1003.0,22384.0,46.90000153,22335.0,108.1999969,22293.0,0.100000001,2223,1.700000048,2223,806,22344.0,47.0,22294.0,15.89999962,22294.0,28.20000076,22343.0,23.0,22234.0,82.0,22234.0,82.0,22235.0,79.0,22235.0,79.0,22294.0,40.0,22269.0,0.271600008
22535.0,682.0,22493.0,1003.0,22585.0,46.90000153,22536.0,106.5,22493.0,0.100000001,2243,1.700000048,2243,803,22544.0,46.0,22493.0,15.89999962,22494.0,28.20000076,22544.0,23.0,22434.0,82.0,22435.0,83.0,22435.0,79.0,22435.0,79.0,22493.0,40.0,22470.0,0.270700008
22735.0,710.0,22693.0,1003.0,22785.0,46.90000153,22736.0,106.5999985,22693.0,0.100000001,2263,1.700000048,2263,801,22745.0,46.0,22694.0,15.89999962,22694.0,28.20000076,22744.0,24.0,22635.0,82.0,22635.0,83.0,22635.0,79.0,22635.0,79.0,22693.0,40.0,22669.0,0.270799994
22935.0,710.0,22894.0,1003.0,22985.0,46.90000153,22936.0,107.1999969,22894.0,0.100000001,2283,1.700000048,2283,799,22944.0,46.0,22894.0,15.89999962,22895.0,28.20000076,22944.0,24.0,22836.0,82.0,22836.0,83.0,22836.0,79.0,22837.0,79.0,22894.0,40.0,22870.0,0.270000011
23136.0,700.0,23094.0,1003.0,23185.0,46.90000153,23136.0,109.1999969,23094.0,0.100000001,2303,1.700000048,2303,797,23145.0,46.0,23095.0,15.89999962,23095.0,28.20000076,23145.0,24.0,23035.0,81.0,23036.0,84.0,23036.0,79.0,23036.0,78.0,23094.0,40.0,23071.0,0.271100014
23336.0,728.0,23294.0,1003.0,23386.0,46.90000153,23336.0,109.1999969,23294.0,0.100000001,2323,1.600000024,2323,795,23345.0,46.0,23295.0,15.89999962,23295.0,28.20000076,23345.0,24.0,23236.0,82.0,23236.0,84.0,23236.0,79.0,23236.0,79.0,23294.0,40.0,23271.0,0.272199988
23537.0,728.0,23495.0,1003.0,23586.0,46.90000153,23538.0,109.1999969,23495.0,0.100000001,2343,1.600000024,2343,793,23545.0,47.0,23495.0,15.89999962,23495.0,28.20000076,23545.0,25.0,23436.0,82.0,23436.0,84.0,23436.0,79.0,23437.0,80.0,23495.0,40.0,23470.0,0.274100006
23737.0,764.0,23695.0,1003.0,23786.0,46.90000153,23737.0,106.3000031,23695.0,0.100000001,2363,1.600000024,2363,791,23746.0,47.0,23696.0,15.89999962,23696.0,28.20000076,23746.0,24.0,23636.0,83.0,23636.0,84.0,23637.0,79.0,23637.0,80.0,23695.0,40.0,23671.0,0.275299996
23937.0,746.0,23895.0,1003.0,23987.0,46.79999924,23937.0,105.6999969,23895.0,0.100000001,2383,1.600000024,2383,790,23946.0,47.0,23896.0,15.89999962,23896.0,28.29999924,23946.0,23.0,23837.0,83.0,23837.0,85.0,23837.0,79.0,23837.0,80.0,23895.0,40.0,23871.0,0.274399996
24138.0,764.0,24095.0,1003.0,24187.0,46.79999924,24139.0,108.0999985,24095.0,0.100000001,2403,1.600000024,2403,788,24146.0,47.0,24096.0,15.89999962,24097.0,28.29999924,24146.0,23.0,24037.0,83.0,24037.0,84.0,24037.0,79.0,24038.0,80.0,24096.0,40.0,24071.0,0.275999993
24338.0,764.0,24296.0,1003.0,24387.0,46.79999924,24338.0,108.0999985,24296.0,0.100000001,2423,1.600000024,2423,787,24347.0,47.0,24297.0,15.89999962,24297.0,28.29999924,24346.0,23.0,24237.0,82.0,24238.0,84.0,24237.0,80.0,24238.0,79.0,24296.0,40.0,24272.0,0.277799994
24538.0,792.0,24496.0,1003.0,24588.0,46.79999924,24538.0,108.8000031,24496.0,0.100000001,2443,1.600000024,2443,785,24547.0,47.0,24496.0,15.89999962,24497.0,28.29999924,24547.0,23.0,24437.0,82.0,24438.0,84.0,24438.0,80.0,24438.0,80.0,24496.0,40.0,24472.0,0.280699998
24738.0,783.0,24696.0,1003.0,24788.0,46.79999924,24739.0,108.0999985,24696.0,0.100000001,2463,1.600000024,2463,784,24748.0,47.0,24697.0,15.89999962,24697.0,28.39999962,24747.0,23.0,24638.0,82.0,24638.0,84.0,24638.0,79.0,24638.0,80.0,24697.0,40.0,24672.0,0.281399995
24938.0,774.0,24897.0,1003.0,24988.0,46.79999924,24939.0,107.1999969,24896.0,0.100000001,2483,1.600000024,2483,783,24948.0,47.0,24898.0,15.89999962,24898.0,28.29999924,24947.0,23.0,24838.0,82.0,24839.0,84.0,24838.0,79.0,24839.0,80.0,24897.0,40.0,24873.0,0.282400012
25139.0,801.0,25097.0,1003.0,25189.0,46.79999924,25139.0,107.3000031,25097.0,0.100000001,2503,1.600000024,2503,782,25148.0,47.0,25098.0,15.89999962,25098.0,28.39999962,25148.0,23.0,25038.0,82.0,25039.0,84.0,25039.0,79.0,25039.0,80.0,25099.0,40.0,25073.0,0.282299995
25339.0,746.0,25297.0,1003.0,25389.0,46.79999924,25340.0,109.5,25297.0,0.100000001,2523,1.600000024,2523,782,25348.0,47.0,25298.0,15.89999962,25298.0,28.39999962,25348.0,23.0,25239.0,83.0,25239.0,84.0,25239.0,80.0,25239.0,80.0,25298.0,40.0,25274.0,0.284000009
25539.0,783.0,25498.0,1003.0,25589.0,46.79999924,25540.0,109.5,25497.0,0.100000001,2543,1.600000024,2543,781,25548.0,47.0,25498.0,15.89999962,25498.0,28.39999962,25548.0,23.0,25439.0,83.0,25439.0,84.0,25439.0,80.0,25440.0,79.0,25498.0,40.0,25474.0,0.287900001
25740.0,792.0,25698.0,1003.0,25789.0,46.79999924,25740.0,109.0,25698.0,0.100000001,2563,1.600000024,2563,781,25750.0,46.0,25699.0,15.89999962,25699.0,28.39999962,25750.0,23.0,25640.0,83.0,25640.0,84.0,25641.0,80.0,25641.0,80.0,25699.0,40.0,25674.0,0.289099991
25941.0,774.0,25898.0,1003.0,25990.0,46.79999924,25940.0,107.8000031,25898.0,0.100000001,2583,1.600000024,2583,781,25949.0,46.0,25899.0,15.89999962,25899.0,28.29999924,25949.0,23.0,25840.0,83.0,25840.0,84.0,25840.0,80.0,25840.0,80.0,25899.0,40.0,25874.0,0.290399998
26141.0,783.0,26099.0,1003.0,26190.0,46.79999924,26142.0,106.5,26098.0,0.100000001,2603,1.600000024,2603,781,26149.0,46.0,26099.0,15.89999962,26100.0,28.39999962,26149.0,23.0,26040.0,83.0,26040.0,84.0,26040.0,80.0,26041.0,80.0,26099.0,40.0,26075.0,0.290499985
26342.0,719.0,26299.0,1003.0,26390.0,46.79999924,26341.0,108.5,26298.0,0.100000001,2623,1.5,2623,781,26350.0,46.0,26300.0,15.89999962,26300.0,28.39999962,26349.0,23.0,26240.0,83.0,26240.0,84.0,26241.0,80.0,26241.0,80.0,26299.0,40.0,26276.0,0.292400002
26542.0,755.0,26500.0,1003.0,26591.0,46.70000076,26541.0,108.8000031,26499.0,0.100000001,2643,1.5,2643,782,26550.0,46.0,26500.0,15.89999962,26501.0,28.39999962,26550.0,23.0,26441.0,84.0,26441.0,84.0,26441.0,80.0,26441.0,81.0,26500.0,40.0,26475.0,0.29339999
26742.0,746.0,26700.0,1003.0,26791.0,46.70000076,26743.0,107.0999985,26699.0,0.100000001,2663,1.5,2663,782,26751.0,46.0,26700.0,15.89999962,26701.0,28.29999924,26750.0,23.0,26641.0,84.0,26641.0,85.0,26641.0,80.0,26642.0,80.0,26700.0,40.0,26675.0,0.29460001
26942.0,719.0,26901.0,1003.0,26991.0,46.79999924,26942.0,106.1999969,26899.0,0.100000001,2683,1.5,2683,783,26951.0,46.0,26900.0,15.89999962,26900.0,28.39999962,26950.0,23.0,26841.0,84.0,26841.0,85.0,26842.0,80.0,26842.0,80.0,26901.0,40.0,26876.0,0.294400007
27142.0,719.0,27100.0,1003.0,27192.0,46.79999924,27142.0,106.1999969,27100.0,0.100000001,2703,1.5,2703,784,27150.0,46.0,27101.0,15.89999962,27101.0,28.39999962,27151.0,23.0,27041.0,83.0,27042.0,85.0,27042.0,80.0,27042.0,80.0,27101.0,40.0,27076.0,0.293799996
27342.0,764.0,27301.0,1003.0,27392.0,46.79999924,27343.0,105.4000015,27300.0,0.100000001,2723,1.5,2723,785,27351.0,46.0,27301.0,15.89999962,27301.0,28.39999962,27351.0,23.0,27242.0,84.0,27242.0,85.0,27242.0,81.0,27242.0,81.0,27301.0,40.0,27278.0,0.2949
27543.0,764.0,27502.0,1003.0,27592.0,46.79999924,27543.0,106.9000015,27500.0,0.100000001,2743,1.5,2743,786,27552.0,46.0,27502.0,15.89999962,27502.0,28.39999962,27551.0,23.0,27442.0,84.0,27442.0,85.0,27443.0,81.0,27443.0,81.0,27501.0,40.0,27477.0,0.294499993
27743.0,710.0,27701.0,1003.0,27793.0,46.79999924,27743.0,109.0,27700.0,0.100000001,2763,1.5,2763,787,27752.0,46.0,27702.0,15.89999962,27702.0,28.5,27751.0,23.0,27642.0,85.0,27643.0,86.0,27643.0,81.0,27643.0,81.0,27702.0,40.0,27677.0,0.294499993
27943.0,737.0,27902.0,1003.0,27993.0,46.79999924,27944.0,108.5,27901.0,0.100000001,2784,1.5,2784,788,27953.0,46.0,27903.0,15.89999962,27903.0,28.5,27953.0,23.0,27843.0,85.0,27843.0,86.0,27843.0,81.0,27843.0,82.0,27903.0,40.0,27878.0,0.292699993
28143.0,710.0,28103.0,1003.0,28193.0,46.79999924,28144.0,107.5,28101.0,0.100000001,2804,1.5,2804,789,28152.0,47.0,28103.0,15.89999962,28102.0,28.5,28152.0,23.0,28043.0,84.0,28043.0,87.0,28043.0,82.0,28044.0,82.0,28103.0,40.0,28078.0,0.292899996
28344.0,719.0,28302.0,1003.0,28393.0,46.79999924,28344.0,107.0999985,28301.0,0.100000001,2824,1.5,2824,790,28353.0,47.0,28303.0,15.89999962,28303.0,28.5,28353.0,22.0,28243.0,84.0,28244.0,87.0,28244.0,82.0,28244.0,82.0,28302.0,40.0,28278.0,0.292600006
28544.0,764.0,28503.0,1003.0,28594.0,46.79999924,28544.0,105.9000015,28502.0,0.100000001,2844,1.5,2844,791,28554.0,47.0,28503.0,15.89999962,28504.0,28.5,28554.0,23.0,28445.0,84.0,28445.0,87.0,28445.0,82.0,28445.0,82.0,28503.0,40.0,28478.0,0.292499989
28744.0,719.0,28704.0,1003.0,28794.0,46.79999924,28745.0,108.1999969,28702.0,0.100000001,2864,1.5,2864,792,28753.0,47.0,28703.0,15.89999962,28703.0,28.5,28753.0,23.0,28644.0,85.0,28644.0,85.0,28644.0,82.0,28645.0,80.0,28704.0,40.0,28679.0,0.292499989
28945.0,737.0,28903.0,1003.0,28994.0,46.79999924,28945.0,108.0999985,28902.0,0.100000001,2884,1.5,2884,793,28953.0,47.0,28903.0,15.89999962,28904.0,28.5,28954.0,23.0,28844.0,85.0,28844.0,85.0,28845.0,82.0,28845.0,80.0,28903.0,40.0,28880.0,0.291200012
29145.0,737.0,29103.0,1003.0,29195.0,46.79999924,29146.0,108.0999985,29102.0,0.100000001,2904,1.5,2904,794,29154.0,47.0,29104.0,15.89999962,29104.0,28.5,29154.0,23.0,29045.0,85.0,29045.0,85.0,29045.0,82.0,29045.0,80.0,29104.0,40.0,29079.0,0.291900009
29345.0,728.0,29305.0,1003.0,29395.0,46.79999924,29346.0,106.0999985,29303.0,0.100000001,2924,1.5,2924,795,29354.0,47.0,29304.0,15.89999962,29304.0,28.5,29354.0,23.0,29245.0,86.0,29245.0,87.0,29246.0,81.0,29245.0,82.0,29304.0,40.0,29279.0,0.290399998
29546.0,728.0,29504.0,1003.0,29595.0,46.79999924,29546.0,106.4000015,29503.0,0.100000001,2944,1.5,2944,796,29554.0,47.0,29505.0,15.89999962,29505.0,28.5,29554.0,23.0,29445.0,86.0,29446.0,86.0,29445.0,81.0,29446.0,82.0,29504.0,40.0,29480.0,0.290300012
29746.0,719.0,29704.0,1003.0,29796.0,46.79999924,29746.0,108.5999985,29703.0,0.100000001,2964,1.5,2964,797,29755.0,47.0,29705.0,15.89999962,29705.0,28.5,29755.0,23.0,29645.0,86.0,29646.0,86.0,29646.0,81.0,29646.0,82.0,29704.0,40.0,29680.0,0.289600015
29946.0,719.0,29905.0,1003.0,29996.0,46.79999924,29947.0,108.5999985,29904.0,0.100000001,2984,1.5,2984,799,29955.0,47.0,29906.0,15.89999962,29904.0,28.60000038,29955.0,23.0,29846.0,85.0,29846.0,87.0,29846.0,82.0,29846.0,82.0,29905.0,40.0,29881.0,0.290300012
30146.0,746.0,30105.0,1003.0,30196.0,46.79999924,30147.0,108.9000015,30104.0,0.100000001,3004,1.5,3004,800,30156.0,47.0,30105.0,15.89999962,30106.0,28.5,30156.0,23.0,30046.0,85.0,30046.0,87.0,30047.0,82.0,30047.0,82.0,30105.0,40.0,30081.0,0.291099995
30347.0,774.0,30305.0,1003.0,30397.0,46.79999924,30347.0,105.4000015,30304.0,0.100000001,3024,1.5,3024,801,30356.0,47.0,30305.0,15.89999962,30306.0,28.5,30356.0,23.0,30246.0,85.0,30247.0,87.0,30247.0,82.0,30247.0,82.0,30305.0,40.0,30281.0,0.289999992
30547.0,764.0,30507.0,1003.0,30598.0,46.79999924,30548.0,105.3000031,30505.0,0.100000001,3044,1.5,3044,802,30556.0,47.0,30506.0,15.89999962,30506.0,28.5,30556.0,23.0,30447.0,85.0,30447.0,87.0,30447.0,82.0,30447.0,82.0,30507.0,40.0,30482.0,0.289600015
30747.0,783.0,30706.0,1003.0,30797.0,46.79999924,30748.0,104.6999969,30705.0,0.100000001,3064,1.5,3064,803,30756.0,47.0,30706.0,15.89999962,30706.0,28.60000038,30756.0,23.0,30647.0,85.0,30647.0,87.0,30647.0,82.0,30648.0,82.0,30706.0,40.0,30682.0,0.288599998
30949.0,710.0,30906.0,1003.0,30997.0,46.79999924,30948.0,106.3000031,30905.0,0.100000001,3084,1.5,3084,804,30957.0,47.0,30906.0,15.89999962,30907.0,28.60000038,30957.0,23.0,30847.0,85.0,30848.0,87.0,30848.0,82.0,30848.0,83.0,30906.0,40.0,30882.0,0.289299995
31149.0,691.0,31106.0,1003.0,31198.0,46.79999924,31149.0,107.4000015,31105.0,0.100000001,3104,1.5,3104,805,31157.0,47.0,31107.0,15.89999962,31107.0,28.60000038,31157.0,23.0,31048.0,86.0,31048.0,87.0,31048.0,82.0,31048.0,82.0,31107.0,40.0,31082.0,0.289099991
31349.0,691.0,31307.0,1003.0,31398.0,46.79999924,31350.0,107.0999985,31306.0,0.100000001,3124,1.5,3124,806,31357.0,47.0,31307.0,15.89999962,31307.0,28.60000038,31357.0,23.0,31248.0,86.0,31248.0,87.0,31249.0,82.0,31249.0,82.0,31307.0,40.0,31283.0,0.291000009
31550.0,691.0,31507.0,1003.0,31598.0,46.79999924,31549.0,105.8000031,31506.0,0.100000001,3144,1.5,3144,806,31559.0,47.0,31508.0,15.89999962,31508.0,28.60000038,31558.0,23.0,31448.0,86.0,31448.0,87.0,31449.0,82.0,31449.0,82.0,31507.0,40.0,31483.0,0.291599989
31750.0,719.0,31707.0,1003.0,31799.0,46.79999924,31750.0,104.8000031,31706.0,0.100000001,3164,1.5,3164,807,31758.0,47.0,31708.0,15.89999962,31707.0,28.60000038,31758.0,23.0,31649.0,86.0,31649.0,87.0,31649.0,82.0,31649.0,82.0,31708.0,40.0,31683.0,0.291500002
31949.0,673.0,31907.0,1003.0,31999.0,46.79999924,31950.0,105.8000031,31906.0,0.100000001,3184,1.5,3184,808,31958.0,47.0,31908.0,15.89999962,31908.0,28.60000038,31958.0,23.0,31849.0,86.0,31849.0,87.0,31849.0,82.0,31850.0,82.0,31908.0,40.0,31885.0,0.290899992
32150.0,645.0,32108.0,1003.0,32199.0,46.90000153,32151.0,106.9000015,32107.0,0.100000001,3204,1.5,3204,808,32159.0,47.0,32108.0,15.89999962,32108.0,28.5,32158.0,23.0,32049.0,86.0,32049.0,87.0,32050.0,83.0,32050.0,83.0,32108.0,40.0,32084.0,0.289099991
32350.0,645.0,32308.0,1003.0,32400.0,46.90000153,32350.0,106.6999969,32307.0,0.100000001,3224,1.600000024,3224,809,32359.0,47.0,32308.0,15.89999962,32309.0,28.5,32359.0,23.0,32249.0,86.0,32250.0,87.0,32250.0,82.0,32250.0,84.0,32309.0,40.0,32284.0,0.289900005
32550.0,700.0,32509.0,1003.0,32600.0,46.90000153,32551.0,106.1999969,32508.0,0.100000001,3244,1.600000024,3244,809,32559.0,47.0,32509.0,15.89999962,32509.0,28.60000038,32559.0,23.0,32450.0,86.0,32450.0,87.0,32450.0,82.0,32450.0,83.0,32509.0,40.0,32485.0,0.289400011
32750.0,691.0,32709.0,1003.0,32800.0,46.90000153,32751.0,106.0,32708.0,0.100000001,3264,1.5,3264,810,32760.0,47.0,32709.0,15.89999962,32709.0,28.60000038,32759.0,23.0,32650.0,86.0,32650.0,87.0,32651.0,82.0,32651.0,83.0,32709.0,40.0,32685.0,0.290100008
32951.0,691.0,32909.0,1003.0,33001.0,46.90000153,32951.0,106.0,32908.0,0.100000001,3284,1.5,3284,810,32960.0,47.0,32910.0,15.89999962,32910.0,28.60000038,32960.0,23.0,32850.0,86.0,32851.0,87.0,32851.0,82.0,32851.0,83.0,32910.0,40.0,32885.0,0.289200008
33151.0,673.0,33109.0,1003.0,33201.0,46.90000153,33152.0,105.9000015,33108.0,0.100000001,3304,1.5,3304,810,33160.0,47.0,33110.0,15.89999962,33110.0,28.60000038,33160.0,23.0,33051.0,86.0,33051.0,88.0,33051.0,83.0,33051.0,83.0,33110.0,40.0,33085.0,0.289700001
33351.0,609.0,33310.0,1003.0,33401.0,46.90000153,33352.0,108.0999985,33308.0,0.100000001,3324,1.5,3324,810,33360.0,47.0,33310.0,15.89999962,33310.0,28.60000038,33360.0,23.0,33251.0,86.0,33251.0,88.0,33251.0,83.0,33252.0,83.0,33310.0,40.0,33286.0,0.290699989
33552.0,645.0,33511.0,1003.0,33602.0,46.90000153,33552.0,107.3000031,33509.0,0.100000001,3344,1.600000024,3344,810,33561.0,47.0,33511.0,15.89999962,33510.0,28.60000038,33561.0,23.0,33451.0,86.0,33452.0,88.0,33452.0,83.0,33452.0,83.0,33511.0,40.0,33487.0,0.290800005
33752.0,636.0,33710.0,1003.0,33802.0,46.90000153,33752.0,106.8000031,33709.0,0.100000001,3364,1.600000024,3364,810,33761.0,47.0,33711.0,15.89999962,33711.0,28.60000038,33761.0,23.0,33652.0,86.0,33652.0,87.0,33652.0,83.0,33652.0,83.0,33710.0,40.0,33686.0,0.292499989
33952.0,618.0,33912.0,1003.0,34002.0,47.0,33953.0,107.0,33909.0,0.100000001,3384,1.600000024,3384,810,33962.0,47.0,33912.0,15.89999962,33912.0,28.60000038,33962.0,23.0,33852.0,86.0,33852.0,87.0,33852.0,83.0,33853.0,83.0,33912.0,40.0,33887.0,0.291399986
34153.0,636.0,34111.0,1003.0,34202.0,47.0,34153.0,106.4000015,34110.0,0.100000001,3404,1.5,3404,810,34162.0,47.0,34112.0,15.89999962,34112.0,28.60000038,34161.0,23.0,34052.0,87.0,34053.0,87.0,34052.0,83.0,34053.0,84.0,34111.0,40.0,34087.0,0.291700006
