Czas [ms];aaaa[°C];Czas [ms];bbbb[-];Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[kPa];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kanał_Statyczny1[-];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przepustnica Tryb0[%];Czas [ms];Przyklad[bar];Czas [ms];PWM Tryb0[%];Czas [ms];Rozrusznik[-];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin 5/6[°C];Czas [ms];Temp. spalin 6/6[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
4006;13.0;20382;0;4033;-222;4033;-288;4030;1003;4032;3.6;4032;-196;20355;0;20355;0;20355;0;20383;0;10392;0;4082;14;4082;14;4130;131.94;4031;19;6298;60.000;6298;26.000;6298;30.000;4082;16;4132;16;4032;11.6;5247;611.8760;20418;0;4106;0.00;20355;0;20355;0;20355;0;4033;0.0;2092;0.0;412;-0.7;412;0;4033;14;4034;2;4034;80;20407;0;20355;1;5079;0.1;2642;0.1;4180;0;2642;0.0;20355;0;20935;0;10392;0;4083;16;4081;15;4083;17;4030;14.8;4031;15;4031;16;4056;18;4056;18;4056;17;4083;17;4081;15;4132;14;4133;13;4133;14;4133;15;4080;0;4080;0;4006;18.9;4156;30.5;4030;41;20935;0;20935;1;20355;0;20355;0;20355;0;10392;0;4156;0.0000;4156;0.00;
4206;12.9;21384;0;4233;-222;4233;-279;4230;1003;4233;3.5;4234;-214;21357;0;21357;0;21357;0;21384;0;10404;0;4283;14;4283;14;4331;137.36;4231;19;6598;60.000;6598;26.000;6598;30.000;4282;16;4332;16;4232;11.6;5498;611.8093;21420;0;4306;0.00;21357;0;21357;0;21357;0;4233;0.0;2192;0.0;432;-0.7;432;0;4233;14;4234;2;4234;80;21409;0;21357;1;5329;0.1;2642;0.1;4381;0;2642;0.0;21357;0;21936;0;10404;0;4283;16;4281;15;4283;17;4230;14.8;4231;15;4231;16;4256;18;4256;18;4256;17;4283;17;4281;15;4333;14;4333;13;4333;14;4333;15;4280;0;4281;0;4206;18.8;4356;30.5;4231;41;21936;0;21936;1;21357;0;21357;0;21357;0;10404;0;4357;0.0000;4357;0.00;
4406;12.9;22385;0;4434;-268;4434;-242;4430;1003;4433;3.6;4434;-149;22359;0;22359;0;22359;0;22386;0;11393;0;4484;14;4484;14;4531;137.91;4432;19;6899;60.000;6899;26.000;6899;30.000;4482;16;4532;16;4432;11.6;5748;611.8395;22421;0;4506;0.00;22359;0;22359;0;22359;0;4434;0.0;2292;0.0;452;-0.7;452;0;4434;14;4433;2;4433;80;22410;0;22358;1;5580;0.1;2893;0.1;4581;0;2893;0.0;22358;0;22938;0;11393;0;4484;16;4481;15;4485;17;4431;14.8;4431;15;4431;16;4456;18;4456;18;4457;17;4485;17;4481;15;4534;14;4534;14;4534;15;4535;15;4481;0;4481;0;4407;18.9;4556;30.5;4431;41;22938;0;22938;1;22358;0;22359;0;22359;0;11393;0;4557;0.0000;4557;0.00;
4607;12.9;23387;0;4634;-286;4634;-288;4631;1003;4633;3.6;4633;-196;23360;0;23360;0;23360;0;23387;0;11405;0;4683;14;4683;14;4731;137.25;4632;19;7199;60.000;7199;26.000;7199;30.000;4683;16;4733;16;4632;11.6;5999;611.9113;23423;0;4707;0.00;23360;0;23360;0;23360;0;4634;0.0;2392;0.0;472;-0.7;472;0;4634;14;4635;2;4635;80;23413;0;23360;1;5830;0.1;2893;0.1;4781;0;2893;0.0;23360;0;23940;0;11405;0;4684;16;4682;15;4684;17;4631;14.8;4632;15;4631;16;4657;18;4657;18;4657;17;4684;17;4681;15;4733;14;4734;14;4734;15;4734;15;4681;0;4681;0;4607;18.8;4757;30.5;4631;41;23940;0;23940;1;23360;0;23360;0;23360;0;11405;0;4757;0.0000;4757;0.00;
4807;12.9;24388;0;4834;-249;4834;-306;4831;1003;4833;3.6;4835;-149;24361;0;24361;0;24361;0;24389;0;12395;0;4884;14;4883;14;4931;135.66;4832;19;7499;60.000;7499;26.000;7499;30.000;4883;16;4933;16;4833;11.6;6249;611.9618;24424;0;4907;0.00;24361;0;24361;0;24361;0;4834;0.0;2492;0.0;492;-0.7;492;0;4834;14;4835;2;4835;80;24413;0;24361;1;6081;0.1;3143;0.1;4981;0;3143;0.0;24361;0;24941;0;12395;0;4884;16;4882;15;4884;17;4832;14.8;4832;15;4832;16;4857;18;4857;18;4857;17;4884;17;4882;15;4934;14;4934;14;4934;15;4934;15;4881;0;4882;0;4807;18.9;4957;30.5;4831;41;24941;0;24941;1;24361;0;24361;0;24361;0;12395;0;4957;0.0000;4957;0.00;
5007;12.9;25390;0;5034;-222;5034;-315;5031;1003;5034;3.6;5035;-140;25363;0;25363;0;25363;0;25390;0;12407;0;5084;14;5084;14;5132;134.12;5033;19;7800;60.000;7800;26.000;7800;30.000;5083;16;5133;16;5033;11.6;6499;611.9612;25426;0;5107;0.00;25363;0;25363;0;25363;0;5034;0.0;2592;0.0;512;-0.7;512;0;5035;14;5035;2;5035;80;25415;0;25363;1;6331;0.1;3143;0.1;5183;0;3143;0.0;25363;0;25943;0;12407;0;5085;16;5082;14;5084;17;5032;14.8;5032;15;5032;16;5057;18;5057;18;5058;17;5084;17;5082;15;5135;14;5135;15;5135;15;5136;15;5082;0;5082;0;5007;18.9;5157;30.5;5032;41;25943;0;25943;1;25363;0;25363;0;25363;0;12407;0;5158;0.0000;5158;0.00;
5208;12.9;26391;0;5235;-176;5235;-306;5232;1003;5235;3.5;5237;-158;26364;0;26364;0;26364;0;26392;0;13396;0;5284;14;5284;14;5333;132.59;5233;19;8100;60.000;8100;26.000;8100;30.000;5284;16;5334;16;5233;11.6;6750;611.9039;26427;0;5308;0.00;26364;0;26364;0;26364;0;5236;0.0;2693;0.0;533;-0.7;533;0;5236;14;5236;2;5236;80;26417;0;26364;1;6581;0.1;3394;0.1;5382;0;3394;0.0;26364;0;26945;0;13396;0;5285;16;5283;14;5285;17;5232;14.8;5233;15;5233;16;5257;18;5258;18;5258;17;5285;17;5283;15;5334;14;5334;15;5335;15;5335;15;5283;0;5283;0;5208;18.9;5358;30.5;5232;41;26945;0;26945;1;26364;0;26364;0;26364;0;13396;0;5358;0.0000;5358;0.00;
5408;13.0;27394;0;5435;-194;5435;-315;5432;1003;5434;3.5;5436;-177;27366;0;27366;0;27366;0;27394;0;13408;0;5485;14;5484;14;5532;139.49;5433;19;8401;60.000;8401;26.000;8401;30.000;5484;16;5534;16;5434;11.6;7000;611.8567;27428;0;5508;0.00;27366;0;27366;0;27366;0;5435;0.0;2793;0.0;553;-0.7;553;0;5435;14;5436;2;5436;80;27418;0;27366;1;6832;0.1;3394;0.1;5582;0;3394;0.0;27366;0;27947;0;13408;0;5485;16;5483;14;5485;17;5432;14.8;5433;15;5433;16;5458;18;5458;18;5458;17;5485;17;5483;15;5535;14;5535;15;5535;15;5535;15;5482;0;5482;0;5408;18.9;5558;30.5;5432;41;27947;0;27947;1;27366;0;27366;0;27366;0;13408;0;5559;0.0000;5558;0.00;
5608;13.0;28394;0;5635;-286;5635;-343;5632;1003;5635;3.5;5636;-214;28368;0;28368;0;28368;0;28395;0;14398;0;5685;14;5685;14;5732;137.19;5633;19;8701;60.000;8701;26.000;8701;30.000;5684;16;5734;16;5634;11.6;7250;611.8941;28430;0;5708;0.00;28367;0;28367;0;28367;0;5635;0.0;2893;0.0;573;-0.7;573;0;5636;14;5636;2;5636;80;28420;0;28367;1;7082;0.1;3644;0.1;5783;0;3644;0.0;28367;0;28948;0;14398;0;5686;16;5683;13;5685;17;5633;14.8;5633;15;5633;16;5658;18;5658;18;5659;17;5685;17;5683;15;5735;14;5735;15;5735;14;5736;14;5683;0;5683;0;5608;18.9;5758;30.5;5633;41;28948;0;28948;1;28367;0;28367;0;28367;0;14398;0;5758;0.0000;5759;0.00;
5808;13.0;29396;0;5835;-277;5835;-334;5833;1003;5835;3.5;5837;-205;29369;0;29369;0;29369;0;29396;0;14409;0;5885;14;5885;14;5933;130.70;5834;19;9002;60.000;9002;26.000;9002;30.000;5884;16;5934;16;5834;11.6;7501;611.9196;29431;0;5909;0.00;29369;0;29369;0;29369;0;5836;0.0;2993;0.0;593;-0.7;593;0;5836;14;5836;2;5836;80;29421;0;29369;1;7332;0.1;3644;0.1;5983;0;3644;0.0;29369;0;29950;0;14409;0;5885;16;5884;14;5886;17;5833;14.8;5834;15;5833;16;5859;18;5860;18;5860;17;5886;17;5883;15;5935;14;5935;15;5936;14;5936;14;5883;0;5883;0;5809;18.9;5959;30.5;5833;41;29950;0;29950;1;29369;0;29369;0;29369;0;14409;0;5959;0.0000;5959;0.00;
6009;13.0;30397;0;6036;-277;6036;-324;6033;1003;6035;3.6;6037;-196;30371;0;30371;0;30371;0;30398;0;15400;0;6085;14;6085;14;6133;135.27;6034;19;9302;60.000;9302;26.000;9302;30.000;6085;16;6135;16;6035;11.6;7751;611.9402;30433;0;6109;0.00;30370;0;30370;0;30370;0;6036;0.0;3093;0.0;613;-0.7;613;0;6036;14;6036;2;6037;80;30423;0;30370;1;7583;0.1;3894;0.1;6183;0;3894;0.0;30370;0;30952;0;15400;0;6086;16;6084;14;6086;17;6033;14.8;6034;15;6033;16;6059;18;6059;18;6059;17;6086;17;6084;15;6135;14;6136;14;6136;14;6136;15;6083;0;6083;0;6009;18.9;6159;30.5;6034;41;30952;0;30952;1;30370;0;30370;0;30370;0;15400;0;6159;0.0000;6159;0.00;
6209;12.9;31399;0;6236;-277;6236;-334;6233;1003;6236;3.6;6237;-214;31372;0;31372;0;31372;0;31399;0;15411;0;6286;14;6286;14;6334;138.62;6234;19;9602;60.000;9602;26.000;9602;30.000;6285;16;6335;16;6235;11.6;8002;611.9844;31434;0;6309;0.00;31372;0;31372;0;31372;0;6236;0.0;3193;0.0;633;-0.7;633;0;6237;14;6237;2;6237;80;31424;0;31372;1;7833;0.1;3894;0.1;6384;0;3894;0.0;31372;0;31953;0;15411;0;6286;16;6284;14;6286;17;6234;14.8;6234;15;6234;16;6259;18;6259;18;6259;17;6287;17;6284;15;6336;14;6336;14;6336;14;6336;15;6283;0;6284;0;6209;18.8;6359;30.5;6233;41;31953;0;31953;1;31372;0;31372;0;31372;0;15411;0;6359;0.0000;6360;0.00;
6409;13.0;32400;0;6436;-295;6436;-324;6434;1003;6436;3.7;6438;-214;32374;0;32374;0;32374;0;32401;0;16401;0;6486;14;6486;14;6534;136.13;6435;19;9903;60.000;9903;26.000;9903;30.000;6485;16;6535;16;6435;11.6;8252;611.9649;32435;0;6510;0.00;32373;0;32373;0;32373;0;6437;0.0;3294;0.0;653;-0.7;653;0;6437;14;6437;2;6437;80;32426;0;32373;1;8083;0.1;4145;0.1;6584;0;4145;0.0;32373;0;32955;0;16401;0;6486;16;6484;14;6487;17;6434;14.8;6434;15;6434;16;6459;18;6460;18;6460;17;6487;17;6484;16;6536;15;6536;15;6537;15;6537;14;6484;0;6484;0;6410;18.9;6559;30.5;6434;41;32955;0;32955;1;32373;0;32373;0;32373;0;16401;0;6560;0.0000;6560;0.00;
6610;13.0;33402;0;6638;-295;6637;-288;6634;1003;6637;3.6;6639;-102;33375;0;33375;0;33375;0;33402;0;16412;0;6687;14;6686;14;6734;132.15;6635;19;10203;60.000;10203;26.000;10203;30.000;6685;16;6736;16;6635;11.6;8502;611.9039;33437;0;6711;0.00;33375;0;33375;0;33375;0;6638;0.0;3394;0.0;673;-0.7;673;0;6638;14;6638;2;6639;80;33427;0;33375;1;8334;0.1;4145;0.1;6784;0;4145;0.0;33375;0;33957;0;16412;0;6687;16;6686;14;6687;17;6634;14.8;6635;15;6635;16;6660;18;6660;18;6660;17;6687;17;6686;15;6737;15;6738;15;6737;15;6738;14;6685;0;6685;0;6610;18.9;6760;30.5;6634;41;33957;0;33957;1;33375;0;33375;0;33375;0;16412;0;6760;0.0000;6760;0.00;
6810;12.9;34404;0;6837;-295;6837;-288;6834;1003;6837;3.6;6838;-102;34377;0;34377;0;34377;0;34403;0;17403;0;6887;14;6887;14;6934;136.59;6835;19;10504;60.000;10504;26.000;10504;30.000;6886;16;6936;16;6836;11.6;8753;611.9198;34438;0;6910;0.00;34377;0;34377;0;34377;0;6837;0.0;3494;0.0;693;-0.7;693;0;6837;14;6838;2;6838;80;34430;0;34376;1;8584;0.1;4395;0.1;6985;0;4395;0.0;34376;0;34959;0;17403;0;6887;16;6885;14;6887;17;6835;14.8;6835;15;6835;16;6860;18;6860;18;6860;17;6887;17;6885;15;6937;13;6937;14;6937;15;6937;14;6884;0;6885;0;6810;18.8;6960;30.5;6834;41;34959;0;34959;1;34377;0;34377;0;34377;0;17403;0;6960;0.0000;6961;0.00;
7010;12.9;35406;0;7037;-249;7037;-306;7034;1003;7037;3.6;7038;-84;35378;0;35378;0;35378;0;35405;0;17414;0;7087;14;7087;14;7135;134.06;7036;19;10804;60.000;10804;26.000;10804;30.000;7086;16;7136;16;7036;11.6;9003;612.0229;35440;0;7111;0.00;35378;0;35378;0;35378;0;7038;0.0;3594;0.0;713;-0.7;713;0;7038;14;7038;2;7038;80;35430;0;35378;1;8834;0.1;4395;0.1;7185;0;4395;0.0;35378;0;35960;0;17414;0;7087;16;7085;14;7088;17;7035;14.8;7035;15;7035;16;7060;18;7060;18;7061;17;7088;17;7085;15;7137;13;7137;14;7137;14;7138;14;7085;0;7085;0;7011;18.9;7160;30.5;7035;41;35960;0;35960;1;35378;0;35378;0;35378;0;17414;0;7161;0.0000;7161;0.00;
7211;12.9;36406;0;7237;-249;7239;-324;7235;1003;7237;3.6;7239;-84;36380;0;36380;0;36380;0;36406;0;18404;0;7287;14;7287;14;7336;140.23;7236;19;11105;60.000;11105;26.000;11105;30.000;7286;16;7336;16;7236;11.6;9254;612.0746;36441;0;7311;0.00;36380;0;36380;0;36380;0;7238;0.0;3694;0.0;733;-0.7;733;0;7238;14;7238;2;7238;80;36432;0;36380;1;9085;0.1;4645;0.1;7385;0;4645;0.0;36380;0;36962;0;18404;0;7288;16;7286;14;7288;17;7236;14.8;7235;15;7235;16;7261;18;7261;18;7261;17;7288;17;7285;15;7337;13;7338;14;7338;14;7338;14;7285;0;7285;0;7211;18.9;7362;30.5;7236;41;36962;0;36962;1;36380;0;36380;0;36380;0;18404;0;7362;0.0000;7362;0.00;
7411;13.0;37408;0;7438;-249;7438;-306;7435;1003;7437;3.5;7439;-84;37382;0;37382;0;37382;0;37408;0;18415;0;7488;14;7487;14;7535;138.03;7436;19;11405;60.000;11405;26.000;11405;30.000;7487;16;7537;16;7437;11.6;9504;612.0886;37443;0;7511;0.00;37381;0;37381;0;37381;0;7438;0.0;3794;0.0;753;-0.7;753;0;7438;14;7439;2;7439;80;37433;0;37381;1;9335;0.1;4645;0.1;7585;0;4645;0.0;37381;0;37964;0;18415;0;7488;16;7486;13;7488;17;7436;14.8;7436;15;7436;16;7461;18;7461;18;7461;17;7488;17;7486;15;7538;15;7538;15;7538;15;7538;15;7485;0;7486;0;7411;18.9;7561;30.5;7435;41;37964;0;37964;1;37381;0;37381;0;37381;0;18415;0;7561;0.0000;7561;0.00;
7611;12.9;38409;0;7638;-277;7638;-279;7635;1003;7638;3.5;7639;-74;38383;0;38383;0;38383;0;38410;0;19406;0;7688;14;7688;14;7736;128.92;7637;19;11705;60.000;11705;26.000;11705;30.000;7687;16;7737;16;7637;11.5;9754;612.2347;38444;0;7711;0.00;38383;0;38383;0;38383;0;7638;0.0;3894;0.0;773;-0.6;773;0;7639;14;7639;2;7639;80;38435;0;38383;1;9586;0.1;4896;0.1;7786;0;4896;0.0;38383;0;38965;0;19406;0;7688;16;7686;14;7688;17;7636;14.8;7636;15;7636;16;7661;18;7661;18;7662;17;7689;17;7686;15;7738;15;7738;15;7738;15;7739;14;7686;0;7686;0;7612;18.9;7761;30.5;7636;41;38965;0;38965;1;38383;0;38383;0;38383;0;19406;0;7762;0.0000;7762;0.00;
7812;12.9;39411;0;7838;-323;7840;-270;7836;1003;7838;3.6;7839;-121;39384;0;39384;0;39384;0;39412;0;19417;0;7888;14;7888;14;7936;131.13;7837;19;12006;60.000;12006;26.000;12006;30.000;7887;16;7937;16;7837;11.5;10005;612.0539;39445;0;7912;0.00;39384;0;39384;0;39384;0;7839;0.0;3994;0.0;793;-0.6;793;0;7839;14;7839;2;7839;80;39436;0;39384;1;9836;0.1;4896;0.1;7986;0;4896;0.0;39384;0;39967;0;19417;0;7889;16;7887;14;7889;17;7836;14.8;7836;15;7836;16;7861;18;7862;18;7862;17;7889;17;7886;15;7938;15;7938;15;7939;15;7939;15;7886;0;7886;0;7812;18.9;7962;30.5;7837;41;39967;0;39967;1;39384;0;39384;0;39384;0;19417;0;7962;0.0000;7962;0.00;
8012;12.9;40413;0;8040;-350;8040;-270;8036;1003;8038;3.5;8039;-261;40386;0;40386;0;40386;0;40413;0;20407;0;8089;14;8088;14;8136;135.48;8037;19;12306;60.000;12306;26.000;12306;30.000;8087;16;8138;16;8037;11.6;10255;611.9898;40447;0;8112;0.00;40386;0;40386;0;40386;0;8040;0.0;4095;0.0;813;-0.6;813;0;8039;14;8039;2;8039;80;40438;0;40386;1;10086;0.1;5146;0.1;8187;0;5146;0.0;40386;0;40969;0;20407;0;8089;16;8086;14;8089;17;8036;14.8;8037;15;8037;16;8062;18;8062;18;8062;17;8089;17;8087;15;8139;15;8140;15;8140;15;8140;15;8086;0;8087;0;8012;18.9;8162;30.5;8036;41;40969;0;40969;1;40386;0;40386;0;40386;0;20407;0;8162;0.0000;8162;0.00;
8213;12.9;41414;0;8240;-350;8239;-270;8236;1003;8239;3.5;8239;-261;41388;0;41388;0;41388;0;41415;0;20418;0;8289;14;8289;14;8337;137.59;8237;19;12607;60.000;12607;26.000;12607;30.000;8288;16;8338;16;8238;11.6;10506;611.9515;41448;0;8312;0.00;41387;0;41387;0;41387;0;8240;0.0;4195;0.0;833;-0.6;833;0;8240;14;8240;2;8239;80;41440;0;41387;1;10337;0.1;5146;0.1;8387;0;5146;0.0;41387;0;41970;0;20418;0;8289;16;8287;14;8289;17;8237;14.8;8237;15;8237;16;8262;18;8262;18;8263;17;8290;17;8287;15;8339;15;8339;15;8339;15;8340;15;8287;0;8287;0;8213;18.9;8362;30.5;8237;41;41970;0;41970;1;41387;0;41387;0;41387;0;20418;0;8362;0.0000;8363;0.00;
8413;13.0;42416;0;8439;-258;8441;-260;8437;1003;8439;3.5;8440;-261;42389;0;42389;0;42389;0;42416;0;21409;0;8489;14;8489;14;8537;140.16;8438;19;12907;60.000;12907;26.000;12907;30.000;8488;16;8538;16;8438;11.6;10756;611.9639;42450;0;8513;0.00;42389;0;42389;0;42389;0;8439;0.0;4295;0.0;853;-0.7;853;0;8440;14;8440;2;8440;80;42441;0;42389;1;10587;0.1;5396;0.1;8587;0;5396;0.0;42389;0;42972;0;21409;0;8489;16;8488;14;8490;17;8437;14.8;8438;15;8437;16;8462;18;8463;18;8463;17;8490;17;8487;15;8539;15;8539;15;8540;15;8540;15;8487;0;8487;0;8413;18.9;8563;30.5;8437;41;42972;0;42972;1;42389;0;42389;0;42389;0;21409;0;8563;0.0000;8563;0.00;
8613;12.9;43417;0;8641;-249;8640;-315;8637;1003;8639;3.5;8640;-224;43391;0;43391;0;43391;0;43418;0;21419;0;8689;14;8689;14;8737;131.82;8638;19;13208;60.000;13208;26.000;13208;30.000;8688;16;8738;16;8638;11.6;11006;612.0164;43451;0;8713;0.00;43390;0;43390;0;43390;0;8641;0.0;4395;0.0;873;-0.7;873;0;8640;14;8640;2;8640;80;43443;0;43390;1;10837;0.1;5396;0.1;8787;0;5396;0.0;43390;0;43974;0;21420;0;8690;16;8688;14;8690;17;8637;14.8;8638;15;8638;16;8663;18;8663;18;8663;17;8690;17;8687;15;8739;15;8740;14;8740;14;8740;15;8687;0;8688;0;8613;18.9;8763;30.5;8637;41;43974;0;43974;1;43390;0;43390;0;43390;0;21419;0;8763;0.0000;8763;0.00;
8813;13.0;44419;0;8841;-249;8840;-343;8837;1003;8840;3.5;8840;-242;44392;0;44392;0;44392;0;44419;0;22410;0;8890;14;8890;14;8937;135.53;8838;19;13508;60.000;13508;26.000;13508;30.000;8889;16;8939;16;8839;11.6;11257;611.9404;44453;0;8913;0.00;44392;0;44392;0;44392;0;8841;0.0;4495;0.0;893;-0.7;893;0;8841;14;8841;2;8840;80;44444;0;44392;1;11088;0.1;5647;0.1;8988;0;5647;0.0;44392;0;44976;0;22410;0;8890;16;8888;14;8890;17;8838;14.8;8838;15;8838;16;8864;18;8864;18;8864;17;8891;17;8888;15;8940;14;8940;14;8940;13;8940;15;8887;0;8888;0;8813;18.9;8963;30.5;8837;41;44976;0;44976;1;44392;0;44392;0;44392;0;22410;0;8963;0.0000;8964;0.00;
9013;12.9;45421;0;9040;-240;9040;-370;9038;1003;9040;3.5;9042;-252;45394;0;45394;0;45394;0;45421;0;22421;0;9090;14;9090;14;9138;135.95;9038;19;13808;60.000;13808;26.000;13808;30.000;9089;16;9139;16;9039;11.6;11507;611.8751;45454;0;9114;0.00;45393;0;45393;0;45393;0;9041;0.0;4595;0.0;913;-0.7;913;0;9041;14;9041;2;9041;80;45446;0;45393;1;11338;0.1;5647;0.1;9188;0;5647;0.0;45393;0;45977;0;22421;0;9090;16;9088;14;9091;17;9039;14.8;9038;15;9038;16;9063;18;9064;18;9064;17;9091;17;9088;15;9140;14;9140;14;9141;13;9141;15;9088;0;9088;0;9014;18.9;9163;30.5;9038;41;45977;0;45977;1;45393;0;45393;0;45393;0;22421;0;9164;0.0000;9164;0.00;
9214;12.9;46422;0;9241;-148;9240;-334;9238;1003;9240;3.5;9242;-252;46395;0;46395;0;46395;0;46423;0;23413;0;9291;14;9290;14;9339;141.16;9239;19;14109;60.000;14109;26.000;14109;30.000;9289;16;9339;16;9239;11.6;11758;611.9478;46455;0;9314;0.00;46395;0;46395;0;46395;0;9241;0.0;4695;0.0;933;-0.7;933;0;9241;14;9241;2;9242;80;46448;0;46395;1;11588;0.1;5897;0.1;9388;0;5897;0.0;46395;0;46979;0;23413;0;9290;16;9289;14;9291;17;9238;14.8;9239;15;9239;16;9264;18;9264;18;9264;17;9291;17;9289;16;9340;15;9341;15;9341;15;9341;14;9288;0;9288;0;9214;18.9;9364;30.5;9238;41;46979;0;46979;1;46395;0;46395;0;46395;0;23413;0;9364;0.0000;9364;0.00;
9414;12.9;47424;0;9441;-203;9441;-343;9438;1003;9441;3.5;9441;-233;47397;0;47397;0;47397;0;47424;0;23422;0;9491;14;9490;14;9538;137.64;9439;19;14409;60.000;14409;26.000;14409;30.000;9489;16;9540;16;9440;11.6;12008;611.9710;47457;0;9515;0.00;47397;0;47397;0;47397;0;9442;0.0;4796;0.0;953;-0.7;953;0;9442;14;9442;2;9441;80;47449;0;47397;1;11839;0.1;5897;0.1;9589;0;5897;0.0;47397;0;47981;0;23422;0;9491;16;9489;14;9491;17;9439;14.8;9439;15;9439;16;9464;18;9464;18;9464;17;9491;17;9489;15;9541;14;9541;14;9541;13;9541;14;9488;0;9489;0;9414;18.9;9564;30.5;9438;41;47981;0;47981;1;47397;0;47397;0;47397;0;23422;0;9564;0.0000;9565;0.00;
9614;12.9;48425;0;9641;-203;9641;-343;9639;1003;9641;3.5;9643;-233;48398;0;48398;0;48398;0;48426;0;24413;0;9691;14;9691;14;9739;131.90;9639;19;14710;60.000;14710;26.000;14710;30.000;9690;16;9740;16;9640;11.6;12258;611.9528;48458;0;9715;0.00;48398;0;48398;0;48398;0;9642;0.0;4896;0.0;973;-0.7;973;0;9642;14;9642;2;9642;80;48450;0;48398;1;12089;0.1;6147;0.1;9789;0;6147;0.0;48398;0;48983;0;24413;0;9691;16;9691;14;9692;17;9639;14.8;9639;15;9639;16;9664;18;9664;18;9665;17;9692;17;9690;15;9741;14;9741;14;9741;13;9742;14;9690;0;9690;0;9615;18.9;9764;30.5;9640;41;48983;0;48983;1;48398;0;48398;0;48398;0;24413;0;9765;0.0000;9765;0.00;
9815;12.9;49428;0;9842;-258;9841;-315;9839;1003;9841;3.5;9843;-177;49400;0;49400;0;49400;0;49428;0;24424;0;9892;14;9891;14;9939;133.37;9840;19;15010;60.000;15010;26.000;15010;30.000;9890;16;9940;16;9840;11.6;12509;611.9259;49460;0;9915;0.00;49400;0;49400;0;49400;0;9842;0.0;4996;0.0;993;-0.7;993;0;9842;14;9842;2;9843;80;49452;0;49400;1;12340;0.1;6147;0.1;9989;0;6147;0.0;49400;0;49984;0;24424;0;9891;16;9889;14;9892;17;9839;14.8;9840;15;9839;16;9865;18;9865;18;9865;17;9892;17;9890;15;9941;15;9942;14;9942;14;9942;15;9889;0;9889;0;9815;18.9;9965;30.5;9839;41;49984;0;49984;1;49400;0;49400;0;49400;0;24424;0;9965;0.0000;9965;0.00;
