Czas [ms];aaaa[°C];Czas [ms];bbbb[-];Czas [ms];Ciś. pow. przed turb.[Pa];Czas [ms];Ciś. pow. za turb.[Pa];Czas [ms];Ciśnienie atmosferyczne[hPa];Czas [ms];Ciśnienie oleju[kPa];Czas [ms];Ciśnienie spalin[Pa];Czas [ms];Dopeł. zb. 1/3[-];Czas [ms];Dopeł. zb. 2/3[-];Czas [ms];Dopeł. zb. 3/3[-];Czas [ms];Dopełnianie[-];Czas [ms];Duży obieg[-];Czas [ms];ECT - wejście do sil.[°C];Czas [ms];ECT - wyjście z sil.[°C];Czas [ms];Główny obieg - przepływ[m³/h];Czas [ms];Główny obieg - temp.[°C];Czas [ms];GPReg_Setpoint0[°C];Czas [ms];GPReg_Setpoint1[°C];Czas [ms];GPReg_Setpoint2[°C];Czas [ms];Hamulec, lewa komora, temp.[°C];Czas [ms];Hamulec, prawa komora, temp.[°C];Czas [ms];Hamulec, przepływ wody[m³/h];Czas [ms];Ilość paliwa w zbiorniku[g];Czas [ms];Kanał_Statyczny1[-];Czas [ms];Kond. - przepływ wody[l/min];Czas [ms];Kontrolka zb. 1/3 [-];Czas [ms];Kontrolka zb. 2/3 [-];Czas [ms];Kontrolka zb. 3/3 [-];Czas [ms];MAF[kg/h];Czas [ms];Moc[kW];Czas [ms];Moment obrotowy[Nm];Czas [ms];Moment Tryb3[Nm];Czas [ms];Obroty[obr/min];Czas [ms];Poz. paliwa zb. 1/3[mm];Czas [ms];Poz. paliwa zb. 2/3[mm];Czas [ms];Poz. paliwa zb. 3/3[mm];Czas [ms];Przekaź. pompy paliwa[-];Czas [ms];Przekaźnik zapłonu[-];Czas [ms];Przepustnica[%];Czas [ms];Przepustnica Tryb0[%];Czas [ms];Przyklad[bar];Czas [ms];PWM Tryb0[%];Czas [ms];Rozrusznik[-];Czas [ms];RPM Tryb3[obr/min];Czas [ms];Starter[-];Czas [ms];Stycz. chłodni went.[-];Czas [ms];Temp. oleju przed wym.[°C];Czas [ms];Temp. oleju w misce[°C];Czas [ms];Temp. oleju za wym.[°C];Czas [ms];Temp. otoczenia[°C];Czas [ms];Temp. pal. na wejściu sil.[°C];Czas [ms];Temp. pal. na wyjściu sil.[°C];Czas [ms];Temp. paliwa w zb. 1/3[°C];Czas [ms];Temp. paliwa w zb. 2/3[°C];Czas [ms];Temp. paliwa w zb. 3/3[°C];Czas [ms];Temp. powietrza przed turb.[°C];Czas [ms];Temp. powietrza za turb.[°C];Czas [ms];Temp. spalin 1/6[°C];Czas [ms];Temp. spalin 2/6[°C];Czas [ms];Temp. spalin 3/6[°C];Czas [ms];Temp. spalin 4/6[°C];Czas [ms];Temp. spalin 5/6[°C];Czas [ms];Temp. spalin 6/6[°C];Czas [ms];Temp.pal.na wyjściu[°C];Czas [ms];Temp.paliwa żądana[°C];Czas [ms];Wilgotność względna[%];Czas [ms];Wyłącznik bezpieczeństwa[-];Czas [ms];Zapłon[-];Czas [ms];Zaw. zb. paliwa 1/3[-];Czas [ms];Zaw. zb. paliwa 2/3[-];Czas [ms];Zaw. zb. paliwa 3/3[-];Czas [ms];Zawór reg. chł. cieczy[-];Czas [ms];Zużycie paliwa bieżące[g/s];Czas [ms];Zużycie paliwa średnie[g/s];
5212;12.6;26596;0;5373;-212;5373;-270;5230;1004;5373;3.4;5374;-196;26562;0;26562;0;26562;0;26596;0;13535;0;5223;17;5222;32;5329;138.04;5231;19;8020;60.000;8020;26.000;8020;30.000;5311;16;5361;16;5261;11.5;6735;284.8795;26847;0;5312;0.00;25560;0;25560;0;25560;0;5373;0.0;2612;0.0;520;-1.2;31604;0.3;520;0;5374;57;5374;2;5374;80;26555;0;25560;1;6629;0.0;3313;0.0;5379;0;3313;0.0;25159;1;31604;1303;25955;1;13535;0;5223;12;5280;40;5223;12;5230;10.7;5230;16;5230;22;5262;16;5262;16;5262;15;5223;15;5279;22;5273;59;5273;65;5273;64;5273;59;5279;0;5279;0;5212;19.4;5362;30.5;5231;54;25955;0;25955;1;25560;0;25560;0;25560;0;13535;0;5362;0.0000;5362;0.01;
5412;12.5;27597;0;5574;-222;5573;-334;5429;1004;5573;3.5;5575;-168;27563;0;27563;0;27563;0;27598;0;13828;0;5423;17;5423;32;5530;138.22;5430;19;8320;60.000;8320;26.000;8320;30.000;5511;16;5561;16;5461;11.5;6986;284.8477;27849;0;5512;0.00;26562;0;26562;0;26562;0;5574;0.0;2712;0.0;540;-1.2;31604;0.3;540;0;5574;57;5574;2;5574;80;27557;0;26562;1;6879;0.0;3313;0.0;5579;0;3313;0.0;25560;1;31604;1303;26656;0;13828;0;5423;12;5480;40;5423;12;5430;10.7;5430;16;5430;22;5462;16;5462;16;5463;15;5424;15;5480;22;5473;58;5473;64;5474;67;5473;59;5479;0;5480;0;5413;19.4;5562;30.5;5429;54;26656;0;26656;1;26562;0;26562;0;26562;0;13828;0;5564;0.0000;5563;0.01;
5613;12.5;28599;0;5775;-268;5775;-324;5629;1004;5774;3.5;5776;-186;28565;0;28565;0;28565;0;28600;0;14537;0;5623;17;5623;32;5730;134.33;5631;19;8621;60.000;8621;26.000;8621;30.000;5712;16;5762;16;5662;11.5;7236;284.8031;28850;0;5713;0.00;26763;0;26763;0;26763;0;5775;0.0;2813;0.0;560;-1.2;31854;0.3;560;0;5775;57;5775;2;5776;80;28558;0;26763;1;7130;0.0;3564;0.0;5780;0;3564;0.0;25954;1;31854;1303;27658;0;14537;0;5624;12;5680;40;5624;12;5630;10.7;5630;16;5630;22;5662;16;5663;16;5663;15;5624;15;5680;22;5673;59;5674;65;5673;66;5674;59;5680;0;5680;0;5613;19.4;5763;30.5;5630;54;27658;0;27658;1;26763;0;26763;0;26763;0;14537;0;5763;0.0000;5763;0.01;
5813;12.5;29600;0;5974;-286;5974;-306;5831;1004;5974;3.5;5975;-158;29567;0;29567;0;29567;0;29601;0;14830;0;5824;17;5823;32;5930;130.94;5831;19;8921;60.000;8921;26.000;8921;30.000;5912;16;5962;16;5862;11.5;7486;284.8187;29852;0;5913;0.00;27563;0;27563;0;27563;0;5974;0.0;2913;0.0;580;-1.2;31854;0.3;580;0;5975;57;5975;2;5975;80;29560;0;27563;1;7380;0.0;3564;0.0;5980;0;3564;0.0;26518;0;31854;1303;28659;0;14830;0;5824;12;5881;40;5824;12;5830;10.7;5831;16;5830;22;5863;16;5863;16;5863;15;5824;15;5880;22;5874;59;5874;65;5874;66;5874;59;5880;0;5880;0;5813;19.4;5963;30.5;5830;54;28659;0;28659;1;27563;0;27563;0;27563;0;14830;0;5963;0.0000;5963;0.01;
6013;12.5;30602;0;6174;-341;6174;-288;6030;1004;6174;3.5;6176;-186;30568;0;30568;0;30568;0;30602;0;15538;0;6024;17;6024;32;6130;136.07;6031;19;9222;60.000;9222;26.000;9222;30.000;6112;16;6162;16;6062;11.5;7737;284.9018;30853;0;6113;0.00;28565;0;28565;0;28565;0;6175;0.0;3013;0.0;600;-1.2;32104;0.3;600;0;6175;57;6175;2;6175;80;30561;0;28565;1;7631;0.0;3814;0.0;6180;0;3814;0.0;26562;1;32104;1303;29661;0;15538;0;6024;12;6081;40;6024;12;6030;10.7;6031;16;6031;22;6063;16;6063;16;6064;15;6025;15;6080;22;6074;60;6074;66;6075;67;6074;57;6080;0;6081;0;6013;19.4;6163;30.5;6030;54;29661;0;29661;1;28565;0;28565;0;28565;0;15538;0;6163;0.0000;6164;0.01;
6214;12.5;31604;0;6375;-378;6375;-288;6230;1004;6375;3.5;6376;-252;31570;0;31570;0;31570;0;31604;0;15831;0;6224;17;6224;32;6331;138.41;6231;19;9522;60.000;9522;26.000;9522;30.000;6313;16;6363;16;6262;11.5;7987;284.8680;31854;0;6314;0.00;29566;0;29566;0;29566;0;6375;0.0;3113;0.0;621;-1.2;32104;0.3;621;0;6376;57;6376;2;6376;80;31563;0;29566;1;7881;0.0;3814;0.0;6381;0;3814;0.0;26763;0;32104;1303;30663;0;15831;0;6224;12;6281;40;6225;12;6231;10.7;6231;16;6231;22;6263;16;6264;16;6264;15;6225;15;6281;22;6274;60;6274;65;6275;65;6275;58;6281;0;6281;0;6214;19.4;6364;30.5;6231;54;30663;0;30663;1;29566;0;29566;0;29566;0;15831;0;6364;0.0000;6364;0.01;
6414;12.5;32605;0;6575;-378;6575;-288;6431;1004;6575;3.5;6576;-252;32571;0;32571;0;32571;0;32606;0;16540;0;6425;17;6424;32;6532;132.86;6431;19;9823;60.000;9823;26.000;9823;30.000;6513;16;6563;16;6463;11.5;8237;284.8095;32856;0;6514;0.00;30568;0;30568;0;30568;0;6575;0.0;3213;0.0;640;-1.2;32355;0.3;640;0;6576;57;6576;2;6576;80;32564;0;30568;1;8131;0.0;4064;0.0;6581;0;4064;0.0;27563;0;32355;1303;31665;0;16540;0;6425;12;6482;40;6425;12;6432;10.7;6431;16;6431;22;6465;16;6465;16;6465;15;6425;15;6481;22;6474;60;6475;65;6475;65;6475;58;6481;0;6481;0;6414;19.4;6565;30.5;6432;54;31665;0;31665;1;30568;0;30568;0;30568;0;16540;0;6565;0.0000;6565;0.01;
6614;12.5;33607;0;6775;-341;6777;-334;6631;1004;6775;3.5;6776;-121;33573;0;33573;0;33573;0;33607;0;16833;0;6625;17;6625;32;6732;133.92;6632;19;10123;60.000;10123;26.000;10123;30.000;6713;16;6763;16;6663;11.5;8488;284.7610;33857;0;6714;0.00;31569;0;31569;0;31569;0;6775;0.0;3313;0.0;660;-1.2;32355;0.3;660;0;6776;57;6776;2;6776;80;33566;0;31569;1;8382;0.0;4064;0.0;6781;0;4064;0.0;28565;0;32355;1303;32666;0;16833;0;6625;12;6682;40;6625;12;6631;10.7;6632;16;6632;22;6664;16;6664;16;6664;15;6626;15;6682;22;6675;60;6675;65;6675;65;6675;58;6681;0;6681;0;6614;19.4;6764;30.5;6631;54;32666;0;32666;1;31569;0;31569;0;31569;0;16833;0;6764;0.0000;6765;0.01;
6814;12.5;34608;0;6976;-359;6975;-315;6831;1004;6975;3.6;6977;-121;34574;0;34574;0;34574;0;34609;0;17541;0;6825;17;6825;32;6931;136.45;6832;19;10423;60.000;10423;26.000;10423;30.000;6913;16;6963;16;6863;11.5;8738;284.7497;34859;0;6915;0.00;32571;0;32571;0;32571;0;6976;0.0;3413;0.0;680;-1.2;32605;0.3;680;0;6976;57;6976;2;6977;80;34568;0;32571;1;8632;0.0;4315;0.0;6982;0;4315;0.0;29566;0;32605;1303;33668;0;17541;0;6826;12;6882;40;6826;12;6832;10.7;6832;16;6832;22;6864;16;6865;16;6865;15;6826;15;6882;22;6875;59;6875;65;6876;64;6876;58;6881;0;6882;0;6815;19.4;6964;30.5;6832;54;33668;0;33668;1;32571;0;32571;0;32571;0;17541;0;6965;0.0000;6965;0.01;
7015;12.6;35610;0;7177;-359;7177;-315;7032;1004;7176;3.6;7177;-121;35576;0;35576;0;35576;0;35611;0;17834;0;7025;17;7025;32;7132;139.26;7033;19;10724;60.000;10724;26.000;10724;30.000;7114;16;7164;16;7064;11.6;8989;284.7267;35860;0;7115;0.00;33572;0;33572;0;33572;0;7176;0.0;3514;0.0;700;-1.2;32605;0.3;701;0;7176;57;7176;2;7176;80;35569;0;33572;1;8882;0.0;4315;0.0;7182;0;4315;0.0;30568;0;32605;1303;34670;0;17834;0;7026;12;7082;41;7026;12;7032;10.7;7032;16;7032;22;7065;16;7065;16;7065;15;7026;15;7082;22;7075;57;7076;63;7076;64;7076;59;7082;0;7082;0;7015;19.4;7165;30.5;7033;54;34670;0;34670;1;33572;0;33572;0;33572;0;17834;0;7165;0.0000;7165;0.01;
7215;12.5;36611;0;7377;-378;7377;-297;7232;1004;7376;3.6;7377;-214;36577;0;36577;0;36577;0;36612;0;18543;0;7226;17;7226;32;7332;132.90;7233;19;11024;60.000;11024;26.000;11024;30.000;7314;16;7364;16;7264;11.6;9239;284.6919;36862;0;7315;0.00;34574;0;34574;0;34574;0;7377;0.0;3614;0.0;721;-1.2;32855;0.3;721;0;7377;57;7376;2;7376;80;36571;0;34574;1;9133;0.0;4565;0.0;7382;0;4565;0.0;31569;0;32855;1303;35671;0;18543;0;7226;12;7282;41;7226;12;7232;10.7;7233;16;7233;22;7265;16;7265;16;7265;15;7226;15;7283;22;7276;57;7276;63;7276;64;7276;59;7282;0;7283;0;7215;19.4;7365;30.5;7232;54;35671;0;35671;1;34574;0;34574;0;34574;0;18543;0;7365;0.0000;7366;0.01;
7415;12.5;37613;0;7578;-359;7577;-288;7432;1004;7576;3.5;7577;-224;37579;0;37579;0;37579;0;37614;0;18836;0;7426;17;7426;32;7533;133.01;7433;19;11325;60.000;11325;26.000;11325;30.000;7514;16;7564;16;7464;11.6;9489;284.6847;37863;0;7516;0.00;35575;0;35575;0;35575;0;7578;0.0;3714;0.0;741;-1.2;32855;0.3;741;0;7576;57;7577;2;7577;80;37572;0;35575;1;9383;0.0;4565;0.0;7583;0;4565;0.0;32571;0;32855;1303;36673;0;18836;0;7426;12;7483;41;7427;12;7433;10.7;7433;16;7433;22;7465;16;7465;16;7466;15;7427;15;7483;22;7476;57;7476;63;7476;64;7477;59;7482;0;7483;0;7416;19.4;7565;30.5;7432;54;36673;0;36673;1;35575;0;35575;0;35575;0;18836;0;7566;0.0000;7566;0.01;
7616;12.6;38615;0;7777;-378;7777;-288;7634;1004;7776;3.5;7777;-196;38580;0;38580;0;38580;0;38616;0;19544;0;7626;17;7626;32;7733;134.94;7635;19;11625;60.000;11625;26.000;11625;30.000;7715;16;7765;16;7664;11.6;9740;284.7352;38865;0;7716;0.00;36577;0;36577;0;36577;0;7778;0.0;3814;0.0;761;-1.2;33106;0.3;761;0;7778;57;7778;2;7777;80;38574;0;36577;1;9633;0.0;4815;0.0;7783;0;4815;0.0;33572;0;33106;1303;37675;0;19544;0;7627;12;7683;41;7627;12;7634;10.7;7634;16;7634;22;7666;16;7666;16;7666;15;7627;15;7683;22;7676;59;7677;64;7677;65;7677;58;7683;0;7683;0;7616;19.4;7766;30.5;7634;54;37675;0;37675;1;36577;0;36577;0;36577;0;19544;0;7766;0.0000;7766;0.01;
7816;12.5;39617;0;7978;-359;7978;-297;7833;1004;7977;3.5;7977;-177;39582;0;39582;0;39582;0;39615;0;19837;0;7827;17;7826;32;7933;138.13;7834;19;11926;60.000;11926;26.000;11926;30.000;7915;16;7965;16;7865;11.6;9990;284.7601;39866;0;7916;0.00;37579;0;37579;0;37579;0;7978;0.0;3914;0.0;781;-1.2;33106;0.3;781;0;7978;57;7977;2;7977;80;39575;0;37579;1;9884;0.0;4815;0.0;7983;0;4815;0.0;34574;0;33106;1303;38677;0;19837;0;7827;12;7883;41;7827;12;7833;10.7;7834;16;7833;22;7866;16;7866;16;7866;15;7827;15;7883;22;7878;59;7878;64;7878;65;7878;58;7883;0;7884;0;7816;19.4;7967;30.5;7833;54;38677;0;38677;1;37579;0;37579;0;37579;0;19837;0;7967;0.0000;7967;0.01;
8016;12.5;40619;0;8178;-341;8178;-260;8033;1004;8177;3.5;8177;-186;40583;0;40583;0;40583;0;40617;0;20546;0;8027;17;8027;32;8133;132.17;8034;19;12226;60.000;12226;26.000;12226;30.000;8115;16;8165;16;8065;11.6;10241;284.7452;40867;0;8116;0.00;38580;0;38580;0;38580;0;8178;0.0;4014;0.0;801;-1.2;33356;0.3;801;0;8178;57;8178;2;8179;80;40577;0;38580;1;10134;0.0;5066;0.0;8183;0;5066;0.0;35575;0;33356;1303;39678;0;20546;0;8027;12;8084;41;8027;12;8034;10.7;8034;16;8034;22;8066;16;8066;16;8067;15;8028;15;8084;22;8077;60;8077;66;8077;65;8078;57;8083;0;8084;0;8017;19.4;8166;30.5;8033;54;39678;0;39678;1;38580;0;38580;0;38580;0;20546;0;8167;0.0000;8167;0.01;
8217;12.5;41618;0;8378;-332;8378;-205;8234;1004;8377;3.5;8379;-214;41585;0;41585;0;41585;0;41619;0;20838;0;8227;17;8227;32;8334;132.21;8235;19;12526;60.000;12526;26.000;12526;30.000;8315;16;8365;16;8265;11.6;10491;284.7188;41869;0;8317;0.00;39582;0;39582;0;39582;0;8378;0.0;4115;0.0;821;-1.2;33356;0.3;821;0;8378;57;8379;2;8379;80;41578;0;39582;1;10385;0.0;5066;0.0;8384;0;5066;0.0;36577;0;33356;1303;40680;0;20838;0;8228;12;8285;41;8228;12;8236;10.7;8235;16;8235;22;8266;16;8267;16;8267;15;8228;15;8284;21;8277;60;8277;64;8278;66;8278;58;8284;0;8284;0;8217;19.4;8367;30.5;8235;54;40680;0;40680;1;39582;0;39582;0;39582;0;20838;0;8367;0.0000;8367;0.01;
8417;12.5;42621;0;8578;-295;8578;-251;8434;1004;8578;3.5;8579;-242;42586;0;42586;0;42586;0;42622;0;21548;0;8428;17;8427;32;8535;134.50;8435;19;12827;60.000;12827;26.000;12827;30.000;8516;16;8566;16;8466;11.6;10741;284.7236;42870;0;8517;0.00;40583;0;40583;0;40583;0;8578;0.0;4215;0.0;841;-1.2;33607;0.3;841;0;8579;57;8579;2;8579;80;42580;0;40583;1;10635;0.0;5316;0.0;8584;0;5316;0.0;37579;0;33607;1303;41682;0;21548;0;8428;12;8485;41;8428;12;8434;10.7;8435;16;8434;22;8467;16;8467;16;8467;15;8428;15;8484;21;8478;60;8478;64;8478;66;8478;58;8484;0;8484;0;8417;19.4;8567;30.5;8434;54;41682;0;41682;1;40583;0;40583;0;40583;0;21548;0;8567;0.0000;8567;0.01;
8618;12.5;43622;0;8778;-332;8778;-233;8634;1004;8778;3.5;8780;-252;43588;0;43588;0;43588;0;43623;0;21840;0;8628;17;8628;32;8734;138.65;8635;19;13127;60.000;13127;26.000;13127;30.000;8716;15;8766;16;8666;11.6;10992;284.7392;43872;0;8717;0.00;41585;0;41585;0;41585;0;8779;0.0;4315;0.0;861;-1.2;33607;0.3;861;0;8779;57;8779;2;8779;80;43582;0;41585;1;10885;0.0;5316;0.0;8784;0;5316;0.0;38580;0;33607;1303;42683;0;21840;0;8628;12;8685;40;8628;12;8634;10.7;8635;16;8635;22;8667;16;8667;16;8668;15;8629;15;8685;21;8678;58;8678;64;8678;66;8679;59;8684;0;8684;0;8618;19.4;8767;30.5;8634;54;42683;0;42683;1;41585;0;41585;0;41585;0;21840;0;8767;0.0000;8768;0.01;
8818;12.5;44624;0;8979;-295;8979;-297;8834;1004;8978;3.4;8980;-196;44590;0;44590;0;44590;0;44625;0;22550;0;8828;17;8828;32;8935;134.22;8835;19;13428;60.000;13428;26.000;13428;30.000;8916;15;8966;16;8866;11.5;11242;284.7039;44873;0;8918;0.00;42586;0;42586;0;42586;0;8979;0.0;4415;0.0;881;-1.2;33857;0.3;881;0;8979;57;8979;2;8980;80;44583;0;42586;1;11136;0.0;5566;0.0;8985;0;5566;0.0;39582;0;33857;1303;43685;0;22550;0;8829;12;8885;40;8829;12;8835;10.7;8835;16;8835;22;8867;16;8868;16;8868;15;8829;15;8885;20;8878;57;8878;66;8879;64;8879;59;8885;0;8885;0;8818;19.4;8968;30.5;8835;54;43685;0;43685;1;42586;0;42586;0;42586;0;22550;0;8968;0.0004;8968;0.01;
9018;12.5;45627;0;9179;-313;9179;-343;9035;1004;9179;3.4;9180;-205;45591;0;45591;0;45591;0;45627;0;22841;0;9029;17;9028;32;9135;134.63;9036;19;13728;60.000;13728;26.000;13728;30.000;9117;15;9167;16;9066;11.6;11493;284.6783;45875;0;9118;0.00;43588;0;43588;0;43588;0;9179;0.0;4515;0.0;901;-1.2;33857;0.3;901;0;9180;57;9180;2;9180;80;45584;0;43588;1;11386;0.0;5566;0.0;9185;0;5566;0.0;40583;0;33857;1303;44687;0;22841;0;9029;12;9085;40;9029;12;9035;10.7;9036;16;9035;22;9068;16;9068;16;9068;15;9029;15;9086;20;9078;57;9079;66;9079;64;9079;59;9085;0;9085;0;9018;19.4;9168;30.5;9035;54;44687;0;44687;1;43588;0;43588;0;43588;0;22841;0;9168;0.0011;9168;0.01;
9218;12.5;46627;0;9380;-304;9380;-334;9235;1004;9380;3.5;9381;-196;46593;0;46593;0;46593;0;46628;0;23551;0;9229;17;9229;32;9335;134.27;9236;19;14029;60.000;14029;26.000;14029;30.000;9317;16;9367;16;9267;11.6;11743;284.6712;46876;0;9318;0.00;44589;0;44589;0;44589;0;9381;0.0;4615;0.0;921;-1.2;34107;0.3;921;0;9381;57;9381;2;9381;80;46586;0;44589;1;11636;0.0;5817;0.0;9385;0;5817;0.0;41585;0;34107;1303;45689;0;23551;0;9230;12;9286;40;9229;12;9235;10.7;9236;16;9236;22;9268;16;9268;16;9269;15;9229;15;9286;21;9279;57;9279;66;9279;64;9279;59;9285;0;9285;0;9218;19.4;9368;30.5;9235;54;45689;0;45689;1;44589;0;44589;0;44589;0;23551;0;9368;0.0029;9369;0.02;
9418;12.5;47629;0;9580;-304;9579;-334;9435;1004;9579;3.5;9581;-196;47594;0;47594;0;47594;0;47629;0;23843;0;9430;17;9430;32;9536;134.39;9436;19;14329;60.000;14329;26.000;14329;30.000;9517;16;9567;16;9467;11.6;11993;284.6270;47877;0;9519;0.00;45591;0;45591;0;45591;0;9580;0.0;4715;0.0;941;-1.2;34107;0.3;941;0;9580;57;9580;2;9581;80;47588;0;45591;1;11887;0.0;5817;0.0;9586;0;5817;0.0;42586;0;34107;1303;46690;0;23843;0;9430;12;9486;40;9431;12;9436;10.7;9436;16;9436;22;9468;16;9469;16;9469;15;9431;15;9486;21;9479;58;9479;65;9480;64;9480;59;9485;0;9486;0;9419;19.4;9568;30.5;9436;54;46690;0;46690;1;45591;0;45591;0;45591;0;23843;0;9569;0.0026;9569;0.02;
9619;12.5;48630;0;9780;-332;9780;-306;9636;1004;9780;3.5;9781;-196;48596;0;48596;0;48596;0;48631;0;24552;0;9630;17;9629;32;9737;138.49;9637;19;14629;60.000;14629;26.000;14629;30.000;9717;16;9768;16;9667;11.6;12244;284.6301;48879;0;9719;0.00;46592;0;46592;0;46592;0;9780;0.0;4816;0.0;961;-1.2;34358;0.3;961;0;9780;57;9781;2;9781;80;48589;0;46592;1;12137;0.0;6067;0.0;9787;0;6067;0.0;43588;0;34358;1303;47692;0;24552;0;9630;12;9686;40;9630;12;9636;10.7;9636;16;9636;22;9669;16;9669;16;9669;15;9629;15;9686;22;9679;59;9680;65;9680;64;9680;59;9686;0;9686;0;9619;19.4;9769;30.5;9636;54;47692;0;47692;1;46592;0;46592;0;46592;0;24552;0;9769;0.0035;9770;0.02;
9819;12.5;49632;0;9980;-378;9980;-352;9836;1004;9980;3.5;9981;-177;49597;0;49597;0;49597;0;49632;0;24844;0;9830;17;9830;32;9936;130.19;9837;19;14930;60.000;14930;26.000;14930;30.000;9918;16;9968;16;9868;11.6;12494;284.6706;49880;0;9919;0.00;47594;0;47594;0;47594;0;9981;0.0;4916;0.0;981;-1.2;34358;0.3;981;0;9981;57;9981;2;9981;80;49591;0;47594;1;12387;0.0;6067;0.0;9986;0;6067;0.0;44589;0;34358;1303;48694;0;24844;0;9830;12;9887;40;9831;12;9836;10.7;9837;16;9837;22;9869;16;9869;16;9869;15;9830;15;9887;22;9880;59;9880;65;9880;64;9880;59;9886;0;9886;0;9819;19.4;9969;30.5;9836;54;48694;0;48694;1;47594;0;47594;0;47594;0;24844;0;9969;0.0044;9970;0.02;
10019;12.5;50633;0;10181;-378;10180;-352;10036;1004;10180;3.6;10182;-130;50599;0;50599;0;50599;0;50634;0;25554;0;10031;17;10031;32;10136;134.36;10037;19;15230;60.000;15230;26.000;15230;30.000;10118;16;10168;16;10068;11.6;12745;284.7085;50882;0;10120;0.00;48595;0;48595;0;48595;0;10181;0.0;5016;0.0;1001;-1.2;34608;0.3;1001;0;10181;57;10181;2;10182;80;50592;0;48595;1;12638;0.0;6318;0.0;10187;0;6318;0.0;45591;0;34608;1303;49695;0;25554;0;10031;12;10087;40;10032;12;10037;10.7;10037;16;10036;22;10069;16;10070;16;10070;15;10032;15;10087;22;10080;56;10080;65;10080;66;10081;60;10086;0;10087;0;10020;19.4;10169;30.5;10037;54;49695;0;49695;1;48595;0;48595;0;48595;0;25554;0;10170;0.0045;10170;0.02;
10220;12.5;51635;0;10381;-378;10381;-352;10236;1004;10380;3.6;10382;-130;51601;0;51601;0;51601;0;51635;0;25846;0;10230;17;10230;32;10337;135.89;10238;19;15531;60.000;15531;26.000;15531;30.000;10318;16;10368;16;10268;11.6;12995;284.7433;51883;0;10320;0.00;49597;0;49597;0;49597;0;10381;0.0;5116;0.0;1021;-1.2;34608;0.3;1021;0;10381;57;10382;2;10382;80;51594;0;49597;1;12888;0.0;6318;0.0;10387;0;6318;0.0;46592;0;34608;1303;50697;0;25846;0;10231;12;10287;40;10231;12;10237;10.7;10237;16;10237;22;10270;16;10270;16;10270;15;10231;15;10287;22;10280;56;10281;64;10281;65;10281;59;10287;0;10287;0;10220;19.4;10370;30.5;10237;54;50697;0;50697;1;49597;0;49597;0;49597;0;25846;0;10370;0.0057;10370;0.02;
10420;12.5;52636;0;10581;-313;10581;-370;10437;1004;10581;3.6;10582;-149;52602;0;52602;0;52602;0;52637;0;26555;0;10431;17;10430;32;10538;138.08;10438;19;15831;60.000;15831;26.000;15831;30.000;10519;16;10569;16;10468;11.6;13245;284.7176;52885;0;10520;0.00;50599;0;50599;0;50599;0;10581;0.0;5216;0.0;1041;-1.2;34858;0.3;1041;0;10582;57;10582;2;10582;80;52595;0;50599;1;13138;0.0;6568;0.0;10587;0;6568;0.0;47594;0;34858;1303;51699;0;26555;0;10431;12;10488;40;10431;12;10437;10.7;10438;16;10437;22;10470;16;10470;16;10470;15;10431;15;10487;22;10481;56;10481;64;10481;65;10481;59;10487;0;10487;0;10420;19.4;10570;30.5;10437;54;51699;0;51699;1;50599;0;50599;0;50599;0;26555;0;10570;0.0056;10571;0.02;
10620;12.5;53638;0;10782;-313;10781;-398;10637;1004;10781;3.6;10783;-168;53603;0;53603;0;53603;0;53638;0;26847;0;10631;17;10631;32;10737;135.80;10638;19;16132;60.000;16132;26.000;16132;30.000;10719;16;10769;16;10669;11.6;13496;284.7045;53886;0;10721;0.00;51600;0;51600;0;51600;0;10782;0.0;5316;0.0;1061;-1.2;34858;0.3;1061;0;10782;57;10782;2;10782;80;53597;0;51600;1;13389;0.0;6568;0.0;10787;0;6568;0.0;48595;0;34858;1303;52701;0;26847;0;10631;12;10688;40;10631;12;10637;10.7;10638;16;10638;22;10670;16;10670;16;10671;15;10632;15;10688;21;10681;58;10682;63;10682;66;10681;60;10687;0;10688;0;10621;19.4;10771;30.5;10638;54;52701;0;52701;1;51600;0;51600;0;51600;0;26847;0;10772;0.0067;10772;0.02;
10821;12.5;54639;0;10982;-286;10982;-416;10837;1004;10981;3.5;10983;-168;54605;0;54605;0;54605;0;54640;0;27557;0;10831;17;10831;32;10938;132.40;10839;19;16432;60.000;16432;26.000;16432;30.000;10919;16;10969;16;10869;11.6;13746;284.7146;54888;0;10921;0.00;52602;0;52602;0;52602;0;10982;0.0;5416;0.0;1081;-1.2;35109;0.3;1081;0;10982;57;10983;2;10983;80;54598;0;52602;1;13639;0.0;6818;0.0;10988;0;6818;0.0;49597;0;35109;1303;53702;0;27557;0;10832;12;10888;40;10832;12;10838;10.7;10838;16;10838;22;10871;16;10871;16;10871;15;10832;15;10888;22;10881;58;10882;63;10881;66;10882;60;10888;0;10888;0;10822;19.4;10971;30.5;10838;54;53702;0;53702;1;52602;0;52602;0;52602;0;27557;0;10971;0.0070;10971;0.02;
