Czas [ms];Obroty[obr/min];
162560;1501;
162580;1501;
162600;1501;
162620;1500;
162640;1501;
162660;1501;
162680;1501;
162700;1501;
162720;1501;
162740;1501;
162760;1501;
162780;1501;
162801;1501;
162821;1501;
162841;1501;
162861;1501;
162881;1501;
162901;1501;
162921;1501;
162941;1501;
162961;1501;
162981;1501;
163001;1501;
163021;1501;
163041;1501;
163061;1501;
163081;1501;
163101;1501;
163121;1501;
163141;1501;
163161;1501;
163181;1501;
163201;1501;
163221;1501;
163241;1502;
163261;1502;
163281;1502;
163301;1502;
163321;1502;
163341;1502;
163361;1502;
163381;1502;
163401;1502;
163421;1502;
163441;1502;
163461;1502;
163482;1502;
163502;1502;
163522;1503;
163542;1503;
163562;1503;
163582;1503;
163602;1503;
163622;1503;
163642;1503;
163662;1503;
163682;1503;
163702;1503;
163722;1503;
163742;1503;
163762;1504;
163782;1504;
163802;1504;
163822;1504;
163842;1504;
163862;1504;
163882;1504;
163902;1504;
163922;1504;
163942;1504;
163962;1504;
163982;1504;
164002;1504;
164022;1504;
164042;1504;
164062;1504;
164082;1505;
164102;1505;
164122;1505;
164142;1504;
164162;1504;
164183;1504;
164203;1504;
164223;1504;
164243;1504;
164263;1504;
164283;1504;
164303;1504;
164323;1504;
164343;1503;
164363;1503;
164383;1503;
164403;1503;
164423;1503;
164443;1503;
164463;1503;
164483;1503;
164503;1503;
164523;1502;
164543;1502;
164563;1502;
164583;1502;
164603;1502;
164623;1501;
164643;1501;
164663;1501;
164683;1501;
164703;1500;
164723;1500;
164743;1500;
164763;1500;
164783;1500;
164804;1500;
164823;1500;
164843;1500;
164863;1500;
164884;1499;
164904;1500;
164924;1499;
164944;1499;
164964;1499;
164984;1499;
165004;1499;
165024;1499;
165044;1499;
165064;1499;
165084;1499;
165104;1499;
165124;1499;
165144;1499;
165164;1499;
165184;1499;
165204;1499;
165224;1499;
165244;1499;
165264;1499;
165284;1500;
165304;1500;
165324;1500;
165344;1500;
165364;1500;
165384;1500;
165404;1501;
165424;1501;
165444;1501;
165464;1501;
165485;1501;
165504;1501;
165524;1501;
165544;1501;
165565;1501;
165585;1501;
165605;1501;
165625;1501;
165645;1501;
165665;1501;
165685;1501;
165705;1501;
165725;1501;
165745;1501;
165765;1501;
165785;1501;
165805;1501;
165825;1501;
165845;1501;
165865;1501;
165885;1502;
165905;1502;
165925;1502;
165945;1502;
165965;1502;
165985;1502;
166005;1502;
166025;1502;
166045;1502;
166065;1502;
166085;1503;
166105;1503;
166125;1503;
166145;1503;
166165;1503;
166185;1503;
166205;1503;
166226;1503;
166245;1503;
166266;1503;
166286;1503;
166306;1503;
166326;1503;
166346;1503;
166366;1503;
166386;1503;
166406;1503;
166426;1503;
166446;1503;
166466;1503;
166486;1503;
166506;1503;
166526;1503;
166546;1503;
166566;1503;
166586;1503;
166606;1503;
166626;1503;
166646;1503;
166666;1503;
166686;1503;
166706;1503;
166726;1502;
166746;1502;
166766;1502;
166786;1502;
166806;1502;
166826;1502;
166846;1502;
166866;1502;
166886;1502;
166906;1502;
166926;1502;
166947;1502;
166967;1501;
166987;1501;
167007;1501;
167027;1501;
167047;1501;
167067;1501;
167087;1501;
167107;1501;
167127;1501;
167147;1501;
167167;1501;
167187;1501;
167207;1500;
167227;1500;
167247;1500;
167267;1500;
167287;1500;
167307;1500;
167327;1500;
167347;1500;
167367;1500;
167387;1499;
167407;1499;
167427;1499;
167447;1499;
167467;1499;
167488;1499;
167507;1499;
167527;1499;
167547;1499;
167567;1499;
167587;1499;
167608;1499;
167627;1499;
167648;1499;
167668;1499;
167688;1499;
167708;1499;
167728;1499;
167748;1499;
167768;1499;
167788;1499;
167808;1499;
167828;1500;
167848;1500;
167868;1500;
167888;1500;
167908;1500;
167928;1500;
167948;1500;
167968;1500;
167988;1500;
168008;1500;
168028;1500;
168048;1500;
168068;1500;
168088;1500;
168108;1500;
168128;1501;
168148;1501;
168168;1501;
168188;1501;
168209;1501;
168229;1501;
168248;1502;
168268;1502;
168288;1502;
168308;1502;
168328;1502;
168349;1502;
168369;1502;
168389;1502;
168409;1502;
168429;1502;
168449;1502;
168469;1502;
168489;1502;
168509;1502;
168529;1502;
168549;1502;
168569;1502;
168589;1502;
168609;1502;
168629;1502;
168649;1502;
168669;1501;
168689;1501;
168709;1501;
168729;1501;
168749;1501;
168769;1501;
168789;1501;
168809;1501;
168829;1500;
168849;1500;
168869;1500;
168889;1500;
168909;1500;
168929;1500;
168949;1500;
168969;1500;
168990;1500;
169010;1500;
169030;1500;
169050;1500;
169070;1500;
169090;1500;
169110;1499;
169130;1499;
169150;1499;
169170;1499;
169190;1499;
169210;1499;
169230;1499;
169250;1499;
169270;1499;
169290;1499;
169310;1499;
169330;1499;
169350;1499;
169370;1499;
169390;1499;
169410;1499;
169430;1499;
169450;1499;
169470;1499;
169490;1499;
169510;1499;
169530;1499;
169550;1499;
169570;1499;
169590;1500;
169610;1500;
169630;1500;
169650;1500;
169670;1500;
169690;1500;
169710;1500;
169731;1500;
169751;1501;
169771;1501;
169791;1501;
169811;1501;
169831;1501;
169851;1501;
169871;1502;
169891;1502;
169911;1502;
169931;1502;
169951;1502;
169971;1502;
169991;1502;
170011;1502;
170031;1502;
170051;1502;
170071;1502;
170091;1502;
170111;1502;
170131;1502;
170151;1502;
170171;1502;
170191;1502;
170211;1501;
170231;1501;
170251;1501;
170271;1501;
170291;1501;
170311;1501;
170331;1501;
170351;1501;
170371;1501;
170391;1500;
170412;1500;
170432;1500;
170452;1500;
170472;1500;
170492;1500;
170512;1500;
170532;1500;
170552;1500;
170572;1500;
170592;1500;
170612;1500;
170632;1499;
170652;1499;
170672;1499;
170692;1499;
170712;1499;
170732;1499;
170752;1499;
170772;1498;
170792;1498;
170812;1498;
170832;1498;
170852;1498;
170872;1498;
170892;1498;
170912;1498;
170932;1498;
170952;1498;
170972;1499;
170993;1499;
171013;1499;
171032;1499;
171052;1499;
171072;1499;
171092;1499;
171113;1499;
171133;1499;
171153;1499;
171173;1499;
171193;1499;
171213;1499;
171233;1499;
171253;1499;
171273;1499;
171293;1499;
171313;1499;
171333;1499;
171353;1499;
171373;1499;
171393;1500;
171413;1500;
171433;1500;
171453;1500;
171473;1500;
171493;1500;
171513;1500;
171533;1500;
171553;1500;
171573;1500;
171593;1500;
171613;1500;
171633;1500;
171653;1500;
171673;1500;
171693;1500;
171713;1500;
171733;1501;
171753;1501;
171773;1501;
171794;1501;
171814;1501;
171834;1501;
171854;1501;
171874;1501;
171894;1501;
171914;1501;
171934;1501;
171954;1501;
171974;1501;
171994;1501;
172014;1501;
172034;1501;
172054;1501;
172074;1501;
172094;1501;
172114;1501;
172134;1501;
172154;1501;
172174;1501;
172194;1502;
172214;1502;
172234;1501;
172254;1501;
172274;1501;
172294;1501;
172314;1501;
172334;1501;
172354;1501;
172374;1501;
172394;1501;
172415;1501;
172434;1501;
172454;1501;
172474;1501;
172495;1501;
172515;1501;
172535;1501;
172555;1500;
172575;1500;
172595;1500;
172615;1500;
172635;1500;
172655;1500;
172675;1500;
172695;1500;
172715;1500;
172735;1500;
172755;1500;
172775;1500;
172795;1500;
172815;1500;
172835;1500;
172855;1500;
172875;1500;
172895;1500;
172915;1500;
172935;1500;
172955;1500;
172975;1501;
172995;1501;
173015;1501;
173035;1501;
173055;1501;
173075;1501;
173095;1501;
173115;1501;
173135;1501;
173155;1501;
173176;1501;
173196;1501;
173216;1501;
173236;1501;
173256;1501;
173276;1501;
173296;1501;
173316;1501;
173336;1501;
173356;1501;
173376;1501;
173396;1501;
173416;1501;
173436;1501;
173456;1501;
173476;1501;
173496;1501;
173516;1501;
173536;1501;
173556;1501;
173576;1501;
173596;1501;
173616;1501;
173636;1501;
173656;1501;
173676;1501;
173696;1501;
173717;1501;
173736;1501;
173756;1501;
173776;1501;
173796;1501;
173816;1501;
173836;1501;
173856;1501;
173877;1501;
173897;1500;
173917;1500;
173937;1500;
173957;1500;
173977;1500;
173997;1500;
174017;1500;
174037;1500;
174057;1499;
174077;1499;
174097;1499;
174117;1499;
174137;1499;
174157;1499;
174177;1499;
174197;1499;
174217;1499;
174237;1499;
174257;1499;
174277;1499;
174297;1499;
174317;1498;
174337;1498;
174357;1499;
174377;1498;
174397;1498;
174417;1498;
174437;1498;
174457;1498;
174477;1498;
174497;1498;
174517;1498;
174537;1498;
174558;1498;
174578;1498;
174598;1498;
174618;1498;
174638;1498;
174658;1498;
174678;1498;
174698;1498;
174718;1498;
174738;1498;
174758;1498;
174778;1498;
174798;1498;
174818;1498;
174838;1499;
174858;1499;
174878;1498;
174898;1499;
174918;1499;
174938;1499;
174958;1499;
174978;1499;
174998;1499;
175018;1499;
175038;1499;
175058;1499;
175078;1499;
175098;1499;
175118;1499;
175138;1499;
175158;1499;
175178;1499;
175198;1500;
175218;1500;
175239;1500;
175259;1500;
175279;1500;
175299;1500;
175319;1500;
175339;1501;
175359;1501;
175379;1501;
175399;1501;
175419;1501;
175439;1501;
175459;1501;
175479;1501;
175499;1501;
175519;1501;
175539;1501;
175559;1501;
175579;1501;
175599;1501;
175619;1501;
175639;1502;
175659;1502;
175679;1501;
175699;1501;
175719;1501;
175739;1501;
175759;1501;
175779;1501;
175799;1501;
175819;1501;
175839;1501;
175859;1501;
175879;1501;
175899;1501;
175919;1501;
175939;1500;
175960;1500;
175980;1500;
176000;1500;
176020;1500;
176040;1500;
176060;1500;
176080;1500;
176100;1500;
176120;1500;
176140;1499;
176160;1499;
176180;1499;
176200;1499;
176220;1499;
176240;1499;
176260;1499;
176280;1499;
176300;1499;
176320;1500;
176340;1500;
176360;1500;
176380;1500;
176400;1500;
176420;1500;
176440;1500;
176460;1500;
176480;1500;
176501;1500;
176520;1500;
176540;1500;
176560;1500;
176580;1501;
176600;1501;
176620;1501;
176641;1501;
176661;1501;
176681;1501;
176701;1501;
176721;1501;
176741;1501;
176761;1501;
176781;1501;
176801;1501;
176821;1501;
176841;1501;
176861;1501;
176881;1500;
176901;1500;
176921;1500;
176941;1500;
176961;1500;
176981;1500;
177001;1500;
177021;1500;
177041;1500;
177061;1500;
177081;1500;
177101;1499;
177121;1499;
177141;1499;
177161;1500;
177181;1499;
177201;1499;
177221;1499;
177241;1500;
177261;1500;
177281;1499;
177301;1500;
177321;1500;
177342;1500;
177362;1500;
177382;1500;
177402;1500;
177422;1500;
177442;1500;
177462;1500;
177482;1500;
177502;1500;
177522;1500;
177542;1500;
177562;1500;
177582;1500;
177602;1500;
177622;1500;
177642;1500;
177662;1500;
177682;1500;
177702;1500;
177722;1500;
177742;1500;
177762;1499;
177782;1499;
177802;1499;
177822;1499;
177842;1499;
177862;1499;
177882;1499;
177902;1499;
177922;1499;
177942;1499;
177962;1499;
177982;1499;
178003;1499;
178023;1499;
178043;1499;
178063;1499;
178083;1498;
178103;1498;
178123;1498;
178143;1498;
178163;1498;
178183;1498;
178203;1498;
178223;1498;
178243;1498;
178263;1498;
178283;1498;
178303;1498;
178323;1498;
178343;1498;
178363;1498;
178383;1498;
178403;1498;
178423;1498;
178443;1498;
178463;1498;
178483;1498;
178504;1498;
178523;1498;
178543;1498;
178563;1497;
178583;1498;
178603;1498;
178623;1498;
178643;1498;
178663;1498;
178683;1498;
178703;1498;
178724;1498;
178744;1498;
178764;1498;
178784;1498;
178804;1498;
178824;1498;
178844;1498;
178864;1498;
178884;1499;
178904;1499;
178924;1499;
178944;1499;
178964;1499;
178984;1499;
179004;1499;
179024;1499;
179044;1499;
179064;1499;
179084;1499;
179104;1499;
179124;1499;
179144;1499;
179164;1500;
179184;1500;
179204;1500;
179224;1500;
179244;1500;
179264;1500;
179284;1500;
179304;1500;
179324;1500;
179344;1500;
179364;1500;
179384;1500;
179405;1500;
179425;1500;
179445;1500;
179465;1500;
179485;1500;
179505;1500;
179525;1500;
179545;1500;
179565;1500;
179585;1500;
179605;1500;
179625;1501;
179645;1501;
179665;1501;
179685;1501;
179705;1501;
179725;1501;
179745;1501;
179765;1501;
179785;1501;
179805;1501;
179825;1501;
179845;1501;
179865;1501;
179885;1501;
179905;1501;
179925;1501;
179945;1501;
179965;1501;
179985;1501;
180006;1501;
180025;1501;
180045;1501;
180065;1501;
180085;1501;
180106;1501;
180126;1501;
180146;1501;
180166;1501;
180186;1501;
180206;1501;
180226;1501;
180246;1501;
180266;1501;
180286;1501;
180306;1500;
180326;1500;
180346;1500;
180366;1500;
180386;1500;
180406;1500;
180426;1500;
180446;1500;
180466;1500;
180486;1500;
180506;1500;
180526;1500;
180546;1500;
180566;1500;
180586;1500;
180606;1500;
180626;1500;
180646;1500;
180666;1500;
180686;1500;
180706;1500;
180726;1500;
180747;1500;
180766;1500;
180787;1500;
180807;1501;
180827;1501;
180847;1501;
180867;1501;
180887;1501;
180907;1501;
180927;1501;
180947;1501;
180967;1501;
180987;1501;
181007;1501;
181027;1501;
181047;1501;
181067;1501;
181087;1501;
181107;1501;
181127;1501;
181147;1501;
181167;1501;
181187;1501;
181207;1501;
181227;1501;
181247;1501;
181267;1501;
181287;1501;
181307;1501;
181327;1501;
181347;1501;
181367;1501;
181387;1501;
181407;1501;
181427;1501;
181447;1501;
181467;1501;
181488;1501;
181508;1501;
181528;1501;
181548;1501;
181568;1501;
181588;1501;
181608;1500;
181628;1500;
181648;1500;
181668;1500;
181688;1500;
181708;1500;
181728;1500;
181748;1500;
181768;1500;
181788;1500;
181808;1500;
181828;1500;
181848;1500;
181868;1500;
181888;1500;
181908;1500;
181928;1500;
181948;1500;
181968;1500;
181988;1500;
182009;1499;
182028;1499;
182048;1499;
182068;1499;
182088;1499;
182108;1499;
182128;1499;
182148;1498;
182168;1498;
182189;1498;
182209;1498;
182229;1498;
182249;1498;
182269;1498;
182289;1498;
182309;1497;
182329;1497;
182349;1497;
182369;1497;
182389;1497;
182409;1496;
182429;1496;
182449;1496;
182469;1496;
182489;1496;
182509;1496;
182529;1496;
182549;1495;
182569;1495;
182589;1495;
182609;1495;
182629;1495;
182649;1494;
182669;1494;
182689;1494;
182709;1494;
182729;1493;
182750;1493;
182769;1493;
182789;1493;
182809;1492;
182829;1492;
182849;1492;
182870;1492;
182890;1491;
182910;1491;
182930;1491;
182950;1491;
182970;1490;
182990;1490;
183010;1490;
183030;1490;
183050;1489;
183070;1489;
183090;1489;
183110;1489;
183130;1488;
183150;1488;
183170;1488;
183190;1487;
183210;1487;
183230;1487;
183250;1487;
183270;1487;
183290;1486;
183310;1486;
183330;1486;
183350;1486;
183370;1486;
183390;1486;
183410;1486;
183430;1486;
183450;1487;
183470;1487;
183490;1487;
183511;1488;
183530;1488;
183550;1488;
183571;1489;
183591;1489;
183611;1490;
183631;1490;
183651;1491;
183671;1491;
183691;1492;
183711;1492;
183731;1493;
183751;1493;
183771;1493;
183791;1494;
183811;1494;
183831;1494;
183851;1495;
183871;1495;
183891;1495;
183911;1495;
183931;1495;
183951;1495;
183971;1495;
183991;1495;
184011;1495;
184031;1495;
184051;1495;
184071;1495;
184091;1495;
184111;1495;
184131;1495;
184151;1495;
184171;1495;
184191;1494;
184211;1494;
184231;1494;
184252;1494;
184272;1494;
184292;1494;
184312;1494;
184332;1493;
184352;1493;
184372;1493;
184392;1493;
184412;1493;
184432;1492;
184452;1492;
184472;1492;
184492;1492;
184512;1492;
184532;1492;
184552;1492;
184572;1492;
184592;1491;
184612;1491;
184632;1491;
184652;1491;
184672;1491;
184692;1491;
184712;1491;
184732;1491;
184752;1491;
184772;1492;
184792;1492;
184812;1492;
184832;1492;
184852;1492;
184872;1492;
184892;1492;
184912;1493;
184933;1493;
184953;1493;
184973;1494;
184993;1494;
185013;1495;
185033;1495;
185053;1496;
185073;1496;
185093;1496;
185113;1497;
185133;1497;
185153;1498;
185173;1498;
185193;1499;
185213;1499;
185233;1500;
185253;1500;
185273;1501;
185293;1501;
185313;1502;
185333;1502;
185353;1503;
185373;1503;
185393;1503;
185413;1503;
185433;1504;
185453;1504;
185473;1504;
185493;1504;
185514;1504;
185533;1504;
185553;1504;
185573;1504;
185593;1504;
185613;1504;
185634;1504;
185654;1504;
185674;1504;
185694;1504;
185714;1504;
185734;1504;
185754;1504;
185774;1503;
185794;1503;
185814;1503;
185834;1503;
185854;1503;
185874;1503;
185894;1503;
185914;1503;
185934;1502;
185954;1502;
185974;1502;
185994;1502;
186014;1502;
186034;1502;
186054;1501;
186074;1501;
186094;1501;
186114;1501;
186134;1501;
186154;1501;
186174;1501;
186194;1500;
186214;1500;
186234;1500;
186255;1500;
186274;1500;
186294;1500;
186314;1500;
186335;1500;
186355;1500;
186375;1500;
186395;1500;
186415;1500;
186435;1500;
186455;1500;
186475;1500;
186495;1500;
186515;1500;
186535;1500;
186555;1500;
186575;1500;
186595;1500;
186615;1500;
186635;1500;
186655;1501;
186675;1501;
186695;1501;
186715;1501;
186735;1501;
186755;1501;
186775;1501;
186795;1501;
186815;1500;
186835;1500;
186855;1500;
186875;1500;
186895;1500;
186915;1500;
186935;1500;
186955;1500;
186975;1499;
186995;1499;
187016;1499;
187036;1500;
187056;1499;
187076;1499;
187096;1500;
187116;1500;
187136;1500;
187156;1500;
187176;1500;
187196;1500;
187216;1500;
187236;1500;
187256;1500;
187276;1500;
187296;1500;
187316;1500;
187336;1500;
187356;1500;
187376;1501;
187396;1501;
187416;1501;
187436;1501;
187456;1501;
187476;1501;
187496;1502;
187516;1502;
187536;1502;
187556;1502;
187576;1502;
187596;1503;
187616;1503;
187636;1503;
187656;1503;
187676;1503;
187696;1503;
187717;1504;
187737;1504;
187757;1504;
187777;1504;
187797;1504;
187817;1504;
187837;1504;
187857;1504;
187877;1504;
187897;1504;
187917;1504;
187937;1504;
187957;1503;
187977;1503;
187997;1503;
188017;1503;
188037;1502;
188057;1502;
188077;1502;
188097;1502;
188117;1501;
188137;1501;
188157;1501;
188177;1501;
188197;1500;
188217;1500;
188237;1500;
188257;1500;
188277;1499;
188297;1499;
188317;1499;
188337;1499;
188357;1499;
188377;1499;
188398;1499;
188418;1499;
188438;1499;
188458;1498;
188478;1498;
188498;1498;
188518;1498;
188538;1498;
188558;1498;
188578;1498;
188598;1498;
188618;1498;
188638;1498;
188658;1498;
188678;1498;
188698;1498;
188718;1499;
188738;1499;
188758;1499;
188778;1499;
188798;1500;
188818;1500;
188838;1500;
188858;1500;
188878;1501;
188898;1501;
188918;1501;
188938;1501;
188958;1501;
188978;1501;
188998;1501;
189019;1501;
189038;1502;
189058;1502;
189078;1502;
189099;1502;
189119;1502;
189139;1502;
189159;1502;
189179;1503;
189199;1503;
189219;1503;
189239;1503;
189259;1503;
189279;1504;
189299;1504;
189319;1504;
189339;1504;
189359;1504;
189379;1503;
189399;1503;
189419;1503;
189439;1503;
189459;1503;
189479;1503;
189499;1503;
189519;1503;
189539;1503;
189559;1503;
189579;1503;
189599;1503;
189619;1503;
189639;1503;
189659;1503;
189679;1503;
189699;1502;
189719;1502;
189739;1502;
189760;1502;
189779;1502;
189800;1502;
189820;1501;
189840;1501;
189860;1501;
189880;1501;
189900;1500;
189920;1500;
189940;1500;
189960;1499;
189980;1499;
190000;1499;
190020;1499;
190040;1499;
190060;1499;
190080;1499;
190100;1499;
190120;1498;
190140;1499;
190160;1499;
190180;1499;
190200;1499;
190220;1499;
190240;1499;
190260;1499;
190280;1498;
190300;1498;
190320;1499;
190340;1498;
190360;1498;
190380;1498;
190400;1499;
190420;1499;
190440;1499;
190460;1499;
190481;1499;
190501;1499;
190521;1499;
190541;1499;
190561;1500;
190581;1500;
190601;1500;
190621;1500;
190641;1500;
190661;1500;
190681;1500;
190701;1501;
190721;1501;
190741;1501;
190761;1501;
190781;1501;
190801;1501;
190821;1502;
190841;1502;
190861;1502;
190881;1502;
190901;1502;
190921;1502;
190941;1502;
190961;1502;
190981;1502;
191001;1502;
191022;1502;
191041;1502;
191062;1502;
191081;1502;
191101;1502;
191121;1502;
191141;1502;
191162;1502;
191182;1502;
191202;1502;
191222;1502;
191242;1502;
191262;1502;
191282;1502;
191302;1502;
191322;1502;
191342;1502;
191362;1502;
191382;1502;
191402;1501;
191422;1501;
191442;1501;
191462;1501;
191482;1501;
191502;1501;
191522;1501;
191542;1501;
191562;1501;
191582;1501;
191602;1501;
191622;1501;
191642;1501;
191662;1501;
191682;1501;
191702;1501;
191722;1501;
191742;1501;
191762;1501;
191782;1501;
191802;1501;
191822;1501;
191842;1501;
191863;1501;
191883;1501;
